,Altitude,Latitude,Longitude,Year,Declination,Inclination,Horizontal_intensity,Total_intensity,North_component,East_component,Vertical_component,DeclinationSV,InclinationSV,HorizontalSV,TotalSV,NorthSV,EastSV,VerticalSV,B(T)
271,320.0,-80.00000091959919,-50.0,2008.0,14.67024020298739,-67.53028617504015,15999.610576713801,41862.425321922274,15478.014085016646,4051.9894608103855,-38684.3006299329,3.7063311589639434,-9.554822177446136,-1.350981146820904,-65.16848137902608,-4.804930196536517,-19.152570346244232,66.54933584971813,4.1862425321922274e-05
272,340.0,-80.00000091686948,-50.0,2008.0,14.567893842281913,-67.59119079020707,15817.20706995969,41491.83517832474,15308.688096388993,3978.4555120625314,-38358.6802037203,3.7047337975114147,-9.501391834538808,-1.335447199280121,-64.39675012491465,-4.839490488099207,-18.932886877064846,65.71821838644875,4.1491835178324746e-05
273,360.0,-80.00000091415592,-50.0,2008.0,14.46619112110888,-67.65163677852833,15637.588242139644,41125.899360096555,15141.801870794834,3906.4052703602215,-38036.89566915374,3.703083493565794,-9.448576965233382,-1.320033771481936,-63.63681600319302,-4.8729256827956045,-18.716186666037153,64.90041431565261,4.112589936009656e-05
274,380.0,-80.00000091145833,-50.0,2008.0,14.36512526890284,-67.71162683263314,15460.701492147757,40764.53879368944,14977.312672026083,3835.804446744751,-37718.88562024217,3.701382022045783,-9.396361812140402,-1.3047399066745138,-62.888456102080966,-4.905256943996579,-18.50242612026661,64.09566225148443,4.0764538793689445e-05
275,400.0,-80.00000090877666,-50.0,2008.0,14.264689655209208,-67.7711636942916,15286.495382711131,40407.67614543334,14815.17861626001,3766.619658787023,-37404.589964181854,3.6996311047158983,-9.344731145246255,-1.2895646478656748,-62.151452602609936,-4.9365051563396865,-18.291562173099017,63.30370692314223,4.0407676145433345e-05
276,420.0,-80.0000009061107,-50.0,2008.0,14.164877785132587,-67.83025015074082,15114.919611470394,40055.23577431391,14655.358654092493,3698.8184033727016,-37093.94988505085,3.6978324118153876,-9.293670243943223,-1.2745070382578045,-61.42559263960796,-4.966690923869277,-18.083552288312703,62.52429900761982,4.005523577431391e-05
277,440.0,-80.00000090346035,-50.0,2008.0,14.065683294961875,-67.88888903117407,14945.924982837942,39707.143686258496,14497.812552918378,3632.3690304072384,-36786.90780873759,3.6959875636339716,-9.243164879643503,-1.2595661216616534,-60.710668167179136,-4.99583456860476,-17.878354463419,61.75719496774005,3.97071436862585e-05
278,460.0,-80.00000090082543,-50.0,2008.0,13.967099947964549,-67.94708320338725,14779.463380611935,39363.327489876625,14342.500879655894,3567.2407174059713,-36483.40736905515,3.694098132036256,-9.19320129896013,-1.244740942889646,-60.006475828503525,-5.023956129506746,-17.67592723213494,61.00215689527337,3.936332748987663e-05
279,480.0,-80.00000089820585,-50.0,2008.0,13.86912163034312,-68.00483557057558,14615.48774132497,39023.71635360144,14189.384983812035,3503.4034449360865,-36183.39337499345,3.692165641936666,-9.143766207439263,-1.2300305481295704,-59.31281682979797,-5.051075361813519,-17.47622966608906,60.258952358961906,3.902371635360145e-05
280,100.0,-80.00000095073537,-40.0,2008.0,8.37157154968077,-66.49198572648059,18210.065710729497,45653.29719197189,18016.031873971937,2651.2428604549655,-41864.269387025284,3.8147002150937843,-10.017049231318929,-1.538476838457394,-72.56017733512897,-6.89184920116264,-21.505897057657258,74.73989371781893,4.56532971919719e-05
281,120.0,-80.00000094781802,-40.0,2008.0,8.261187159195,-66.56249286250214,17992.91906929845,45236.914912990644,17806.21285687523,2585.327896026929,-41504.61822750369,3.8140398535419626,-9.9643188201656,-1.5203411127285407,-71.66683797998161,-6.917074313279022,-21.242888573336934,73.76245608650254,4.523691491299065e-05
282,140.0,-80.00000094491841,-40.0,2008.0,8.151614384382412,-66.63245752961103,17779.222879269928,44825.948073701285,17599.587414881375,2520.9698563656784,-41149.29956287723,3.813290971841505,-9.912158889918642,-1.5023620699223401,-70.78776065963531,-6.941079078017776,-20.983461937817108,72.80151239719466,4.482594807370129e-05
283,160.0,-80.00000094203654,-40.0,2008.0,8.042842700776887,-66.70188264597627,17568.909678933498,44420.30087402643,17396.097065126978,2458.128191775944,-40798.241903696166,3.812456029408361,-9.860554157732706,-1.4845381864810805,-69.92266145744337,-6.96389009532586,-20.72756960352208,71.85671858974436,4.442030087402643e-05
284,180.0,-80.00000093917214,-40.0,2008.0,7.93486182979599,-66.77077120962679,17361.913541572343,44019.879713201946,17195.68452632137,2396.763546173243,-40451.37535535393,3.811537418712686,-9.809489874653247,-1.4668679479730475,-69.07126338299057,-6.985533511544266,-20.47516431869759,70.92773924997108,4.401987971320195e-05
285,200.0,-80.00000093632514,-40.0,2008.0,7.82766173060028,-66.83912629298841,17158.170036566036,43624.593127683496,16998.29369338065,2336.8377173625645,-40108.63157167317,3.8105374672005627,-9.758951807365719,-1.4493498493804065,-68.23329616702833,-7.006035022500858,-20.226199150444277,70.01424735264737,4.36245931276835e-05
286,220.0,-80.00000093349536,-40.0,2008.0,7.721232592269009,-66.90695103766224,16957.616191546305,43234.35173110206,16803.869612508282,2278.3136188010176,-39769.94371015446,3.8094584391563395,-9.708926220514615,-1.431982395367739,-67.4084960636909,-7.025419876920473,-19.980627505776866,69.11592401338702,4.323435173110206e-05
287,240.0,-80.00000093068266,-40.0,2008.0,7.615564826279072,-66.97424864943608,16760.190455577176,42849.06815619433,16612.358456723654,2221.1552427829806,-39435.24638882033,3.808302537507786,-9.659399859576332,-1.4147641005319613,-66.59660565968734,-7.043712880119666,-19.738403150832983,68.2324582490834,4.284906815619433e-05
288,260.0,-80.00000092788684,-40.0,2008.0,7.510649059273959,-67.04102239351862,16565.83266333122,42468.65699863355,16423.70750183868,2165.3276249887726,-39104.475644586964,3.80707190557585,-9.610359934272829,-1.397693489634427,-65.7973736901814,-7.060938397959107,-19.49948022834533,67.36354674656025,4.246865699863356e-05
289,280.0,-80.00000092510777,-40.0,2008.0,7.406476126110568,-67.10727558998796,16374.484000234179,42093.034762690746,16237.865102881613,2110.7968103407293,-38777.56889310064,3.8057686287710046,-9.561794102511476,-1.3807690978158522,-65.01055486108172,-7.077120361026613,-19.263813273486985,66.5088936391094,4.209303476269075e-05
290,300.0,-80.00000092234524,-40.0,2008.0,7.303037063171829,-67.17301160944582,16186.08696855154,41722.11980865973,16054.780670967126,2057.529820113028,-38454.464889979194,3.8043947362377866,-9.513690454838166,-1.3639894707948634,-64.23590967748203,-7.0922822690278045,-19.031357228190714,65.66821029060871,4.172211980865973e-05
291,320.0,-80.00000091959919,-40.0,2008.0,7.20032310193403,-67.23823386886944,16000.585354390756,41355.83230198167,15874.404650610242,2005.494620244063,-38135.10369340152,3.802952202449565,-9.466037499387948,-1.3473531650508097,-63.4732042779982,-7.1064471953593635,-18.802067454040028,64.84121508692247,4.135583230198167e-05
292,340.0,-80.00000091686948,-40.0,2008.0,7.098325662778131,-67.30294582765274,15817.92419559358,40994.09416400537,15696.688497481528,1954.6600908024725,-37819.42662798835,3.8014429487547656,-9.418824147322702,-1.3308587479914817,-62.72221027476544,-7.119637791847695,-18.575899743821246,64.02763323430287,4.099409416400538e-05
293,360.0,-80.00000091415592,-40.0,2008.0,6.997036349034775,-67.36715098382946,15638.049750494132,40636.829024326165,15521.58465660061,1904.995996560134,-37507.37624992433,3.799868844876508,-9.372039698739945,-1.3145047981064044,-61.98270459886938,-7.131876293630605,-18.35281033182297,63.22719656452466,4.0636829024326166e-05
294,380.0,-80.00000091145833,-40.0,2008.0,6.896446941253158,-67.43085287047109,15460.90946751834,40283.96217464502,15349.046540964142,1856.4729586274527,-37198.89631327027,3.798231710367104,-9.325673829040337,-1.2982899051063426,-61.25446935098944,-7.143184524165116,-18.132755902963446,62.43964334649015,4.0283962174645026e-05
295,400.0,-80.00000090877666,-40.0,2008.0,6.796549391684766,-67.49405505225191,15286.451955601431,39935.42052409308,15179.02851060421,1809.062427108401,-36893.9317374178,3.796533316018762,-9.279716575741276,-1.282212670049643,-60.537291657053274,-7.153583900345163,-17.915693600821026,61.664718104063475,3.993542052409308e-05
296,420.0,-80.0000009061107,-40.0,2008.0,6.697335818972483,-67.5567611221749,15114.626955400607,39591.13255596931,15011.485852072687,1762.7366547343913,-36592.4285756413,3.7947753852320796,-9.234158325724142,-1.266271705455864,-59.83096352870038,-7.163095437714108,-17.701581034639485,60.90217143989299,3.959113255596931e-05
297,440.0,-80.00000090346035,-40.0,2008.0,6.598798503037137,-67.61897469845177,14945.385311280914,39251.028285840854,14846.374758346888,1717.468671438192,-36294.33398470383,3.792959595343588,-9.188989802901839,-1.250465635407431,-59.13528172836817,-7.17173975575711,-17.490376285375454,60.1517598649988,3.9251028285840854e-05
298,460.0,-80.00000090082543,-40.0,2008.0,6.500929880153146,-67.68069942153065,14778.678944052373,38915.03922095681,14683.652309151132,1673.2322598305336,-35999.59619547461,3.791087578913794,-9.144202056294601,-1.2347930956398283,-58.450047638820664,-7.179537083260387,-17.282037910851194,59.413245633908495,3.8915039220956814e-05
299,480.0,-80.00000089820585,-40.0,2008.0,6.403722538205437,-67.74193895126582,14614.460824437825,38583.09832092985,14523.276451689244,1630.0019315438158,-35708.16448451967,3.7891609249769314,-9.099786448502552,-1.2192527336206886,-57.775067136946504,-7.186507263725845,-17.076524950072375,58.68639658513258,3.8583098320929855e-05
300,100.0,-80.00000095073537,-30.0,2008.0,0.8638958060709346,-66.28878689569532,18178.38043271851,45205.57391823189,18176.314127697253,274.08007573772636,-41389.49622935853,4.00220698939833,-9.147584677530899,-1.5720483914858052,-70.28432557218842,-8.752317929903224,-21.361251730486455,72.71545066595014,4.5205573918231886e-05
301,120.0,-80.00000094781802,-30.0,2008.0,0.7534033548440661,-66.36359030088768,17961.11679789467,44798.49304940426,17959.56402865769,236.17054888121308,-41040.26392300502,4.000777747638538,-9.114935295257954,-1.552515352024668,-69.42091587050795,-8.76521328961772,-21.083287353612864,71.75864425675319,4.4798493049404256e-05
302,140.0,-80.00000094491841,-30.0,2008.0,0.6438008029146316,-66.43778823084897,17747.3042982838,44396.61045753876,17746.183943445783,199.4123899603577,-40695.11285477111,3.9992629660158436,-9.082368533756155,-1.5331684486150077,-68.57129012824704,-8.776774317905135,-20.80924384903054,70.8181723929339,4.439661045753876e-05
303,160.0,-80.00000094203654,-30.0,2008.0,0.5350758543799479,-66.51138489767877,17536.875579140178,43999.836225525825,17536.110855508407,163.771614034399,-40353.97852498377,3.99766476314317,-9.04988199773758,-1.5140054641342937,-67.73517314977964,-8.78703814439457,-20.539066507349037,69.89368840961512,4.3999836225525826e-05
304,180.0,-80.00000093917214,-30.0,2008.0,0.4272164985704509,-66.58438456124007,17329.76481454326,43608.0824512868,17329.28307596257,129.21532625414017,-40016.797804807495,3.995985207195859,-9.017473462974621,-1.4950242087773356,-66.91229650148676,-8.796040962298521,-20.272701110835644,68.98485455120301,4.36080824512868e-05
305,200.0,-80.00000093632514,-30.0,2008.0,0.3202110009469655,-66.65679152457942,17125.90766876469,43221.26319227796,17125.640214391373,95.71168306002488,-39683.50889799324,3.9942263171408774,-8.985140868367292,-1.476222519839535,-66.10239830911289,-8.803818051964466,-20.010093948266285,68.09134169971553,4.322126319227797e-05
306,220.0,-80.00000093349536,-30.0,2008.0,0.21404789434093083,-66.72861012956282,16925.241258677885,42839.294411777155,16925.12315021371,63.22985491182842,-39354.05130395687,3.992390063935855,-8.952882308322698,-1.4575982614943572,-65.30522306243122,-8.810403803867334,-19.751191828265032,67.21282911275402,4.283929441177716e-05
307,240.0,-80.00000093068266,-30.0,2008.0,0.108715970523466,-66.79984475272013,16727.70411718157,42462.09392689049,16727.674004624114,31.73999048350101,-39028.36578213463,3.9904783716990417,-8.920696025432996,-1.4391493245654847,-64.52052142690935,-8.815831741049323,-19.495942091226443,66.3490041707289,4.246209392689049e-05
