ht,lat,lon,0
180.0,-30.0,40.0,2.8202767646244376e-08
180.0,-30.0,60.0,2.8308602574116048e-08
180.0,-30.0,80.0,4.8434065071330034e-08
180.0,-30.0,100.0,7.287793709471619e-08
180.0,-30.0,120.0,7.562608371613166e-08
180.0,-30.0,140.0,7.308045238568157e-08
180.0,-30.0,160.0,8.253186888168704e-08
180.0,-30.0,180.0,7.984620950972897e-08
180.0,-30.0,200.0,4.6783584689632445e-08
180.0,-30.0,220.0,8.359636503643562e-09
180.0,-30.0,240.0,1.725395853682424e-09
180.0,-30.0,260.0,2.1880913326844207e-09
180.0,-30.0,280.0,1.5386325699151825e-09
180.0,-30.0,300.0,1.1735978701596076e-09
180.0,-30.0,320.0,1.026780269081481e-09
180.0,-30.0,340.0,2.4957222711922366e-09
180.0,-20.0,0.0,1.1211543564040745e-08
180.0,-20.0,20.0,2.985108285927619e-08
180.0,-20.0,40.0,3.235142011344295e-08
180.0,-20.0,60.0,2.2985073282257504e-08
180.0,-20.0,80.0,2.8313891511928366e-08
180.0,-20.0,100.0,4.204716253422461e-08
180.0,-20.0,120.0,5.207291931797572e-08
180.0,-20.0,140.0,5.990895967474678e-08
180.0,-20.0,160.0,6.678226959035081e-08
180.0,-20.0,180.0,6.014984098963517e-08
180.0,-20.0,200.0,2.755490685218926e-08
180.0,-20.0,220.0,4.505737368640347e-09
180.0,-20.0,240.0,2.814016140227737e-09
180.0,-20.0,260.0,1.4952318999310229e-09
180.0,-20.0,280.0,7.854250038403907e-10
180.0,-20.0,300.0,1.2327398027312844e-09
180.0,-20.0,320.0,1.4016930810763533e-09
180.0,-20.0,340.0,2.665861049971943e-09
180.0,-10.0,0.0,1.799716352934945e-08
180.0,-10.0,20.0,4.3042651103396294e-08
180.0,-10.0,40.0,3.653533139118728e-08
180.0,-10.0,60.0,2.2329993212350018e-08
180.0,-10.0,80.0,2.2745890221427646e-08
180.0,-10.0,100.0,2.839586700137056e-08
180.0,-10.0,120.0,3.662462573267114e-08
180.0,-10.0,140.0,4.672720935425636e-08
180.0,-10.0,160.0,4.581387357775204e-08
180.0,-10.0,180.0,3.8245787533365694e-08
180.0,-10.0,200.0,1.8479825518670968e-08
180.0,-10.0,220.0,5.262443383125573e-09
180.0,-10.0,240.0,4.853229524040576e-10
180.0,-10.0,260.0,1.3491408529718746e-10
180.0,-10.0,280.0,1.198149951889387e-10
180.0,-10.0,300.0,2.433614794533855e-10
180.0,-10.0,320.0,2.134329137137186e-09
180.0,-10.0,340.0,4.5452241993754876e-09
180.0,0.0,0.0,2.5173126609594806e-08
180.0,0.0,20.0,5.0959344427050563e-08
180.0,0.0,40.0,5.2768982252665966e-08
180.0,0.0,60.0,3.927266225846401e-08
180.0,0.0,80.0,2.724407053246921e-08
180.0,0.0,100.0,2.9585978911402667e-08
180.0,0.0,120.0,4.3782023378440416e-08
180.0,0.0,140.0,5.593842647369824e-08
180.0,0.0,160.0,6.156264144530844e-08
180.0,0.0,180.0,5.860093067657999e-08
180.0,0.0,200.0,2.5280906532340163e-08
180.0,0.0,220.0,3.191388719028155e-09
180.0,0.0,240.0,2.1638423311236813e-10
180.0,0.0,260.0,1.4492800986004552e-10
180.0,0.0,280.0,1.3175866187326356e-10
180.0,0.0,300.0,1.789749051783146e-10
180.0,0.0,320.0,1.5626149657023633e-09
180.0,0.0,340.0,7.66567352703065e-09
180.0,10.0,0.0,2.0099912706965587e-08
180.0,10.0,20.0,5.216086983164681e-08
180.0,10.0,40.0,7.240195780789728e-08
180.0,10.0,60.0,5.7461002212542796e-08
180.0,10.0,80.0,3.8965254929142846e-08
180.0,10.0,100.0,3.311348775951528e-08
180.0,10.0,120.0,4.272052493272881e-08
180.0,10.0,140.0,6.558708733655487e-08
180.0,10.0,160.0,6.631686652100601e-08
180.0,10.0,180.0,2.3478817924947984e-08
180.0,10.0,200.0,3.042527047203839e-09
180.0,10.0,220.0,3.1594030835076107e-10
180.0,10.0,240.0,1.441671431116676e-10
180.0,10.0,260.0,9.827885294629009e-11
180.0,10.0,280.0,8.110628527096007e-11
180.0,10.0,300.0,9.910561391549379e-11
180.0,10.0,320.0,2.2247761529375326e-10
180.0,10.0,340.0,4.62465014018707e-09
180.0,20.0,0.0,1.4253879795969958e-09
180.0,20.0,20.0,9.272087157472661e-09
180.0,20.0,40.0,2.9393061640495325e-08
180.0,20.0,60.0,2.8665336731541183e-08
180.0,20.0,80.0,1.1180064093748042e-08
180.0,20.0,100.0,8.575948883116197e-09
180.0,20.0,120.0,1.0738573986846453e-08
180.0,20.0,140.0,2.07501009782324e-08
180.0,20.0,160.0,2.396344029460808e-08
180.0,20.0,180.0,8.980333079928838e-09
180.0,20.0,200.0,7.999900162668935e-10
180.0,20.0,220.0,1.4178738718663036e-10
180.0,20.0,240.0,8.938839889242278e-11
180.0,20.0,260.0,6.504872294235685e-11
180.0,20.0,280.0,5.436710110321369e-11
180.0,20.0,300.0,5.935855506245923e-11
180.0,20.0,320.0,8.060817269280631e-11
180.0,20.0,340.0,1.9684883082296619e-10
180.0,30.0,0.0,4.0321774785086e-10
180.0,30.0,20.0,6.858230978699575e-09
180.0,30.0,40.0,3.6990943041436e-08
180.0,30.0,60.0,3.750921148836107e-08
180.0,30.0,80.0,1.6345445503968707e-08
180.0,30.0,100.0,1.0342249186558865e-08
180.0,30.0,120.0,1.516147638461813e-08
180.0,30.0,140.0,2.0624140924146626e-08
180.0,30.0,160.0,1.7058391712606733e-08
180.0,30.0,180.0,5.210165089613544e-09
180.0,30.0,200.0,3.5370162532484146e-10
180.0,30.0,220.0,9.874737671701104e-11
180.0,30.0,240.0,6.239456905141957e-11
180.0,30.0,260.0,4.5383061936133824e-11
180.0,30.0,280.0,3.8048609268058197e-11
180.0,30.0,300.0,4.00984920003783e-11
180.0,30.0,320.0,5.236258105301493e-11
180.0,30.0,340.0,9.030276359488689e-11
180.0,40.0,0.0,2.3000953605912305e-10
180.0,40.0,20.0,4.618620437949227e-09
180.0,40.0,40.0,2.3355780401180605e-08
180.0,40.0,60.0,2.9101149321655803e-08
180.0,40.0,80.0,2.1872618162549987e-08
180.0,40.0,100.0,1.935893048947022e-08
180.0,40.0,120.0,2.3417730923903555e-08
180.0,40.0,140.0,2.336935289167455e-08
180.0,40.0,160.0,1.2037030596226728e-08
180.0,40.0,180.0,2.713921488078537e-09
180.0,40.0,200.0,2.33421213562055e-10
180.0,40.0,220.0,7.189771466746887e-11
180.0,40.0,240.0,4.7928667305845924e-11
180.0,40.0,260.0,3.685563915886201e-11
180.0,40.0,280.0,3.085183599632673e-11
180.0,40.0,300.0,3.146381282575564e-11
180.0,40.0,320.0,4.0246243061066686e-11
180.0,40.0,340.0,6.623373466956396e-11
180.0,50.0,0.0,1.11270464280507e-10
180.0,50.0,20.0,1.077295680024544e-09
180.0,50.0,40.0,6.4170458874552545e-09
180.0,50.0,60.0,1.2444578600561295e-08
180.0,50.0,80.0,1.4067336438439006e-08
180.0,50.0,100.0,1.3107666111294083e-08
180.0,50.0,120.0,1.3438624378527468e-08
180.0,50.0,140.0,1.4059880453062862e-08
180.0,50.0,160.0,7.552586782534866e-09
180.0,50.0,180.0,1.4947726506533807e-09
180.0,50.0,200.0,1.0987109080717786e-10
180.0,50.0,220.0,5.269311748495168e-11
180.0,50.0,240.0,4.10598812059503e-11
180.0,50.0,260.0,3.3333012281597894e-11
180.0,50.0,280.0,2.8873078463987173e-11
180.0,50.0,300.0,2.931747377860034e-11
180.0,50.0,320.0,3.5526369181806696e-11
180.0,50.0,340.0,5.174404684209222e-11
180.0,60.0,0.0,7.221934770182533e-11
180.0,60.0,20.0,2.6996433964061527e-10
180.0,60.0,40.0,1.4752091601046837e-09
180.0,60.0,60.0,4.2038153371920676e-09
180.0,60.0,80.0,5.813741788722222e-09
180.0,60.0,100.0,4.796127029934994e-09
180.0,60.0,120.0,3.0858535973651998e-09
180.0,60.0,140.0,1.9784505033526417e-09
180.0,60.0,160.0,8.709859550447112e-10
180.0,60.0,180.0,1.400582417457688e-10
180.0,60.0,200.0,5.641734871401179e-11
180.0,60.0,220.0,4.38775179628448e-11
180.0,60.0,240.0,3.6916357450144236e-11
180.0,60.0,260.0,3.181949178241111e-11
180.0,60.0,280.0,3.0142559049801374e-11
180.0,60.0,300.0,3.277508566651677e-11
180.0,60.0,320.0,3.7552434417928176e-11
180.0,60.0,340.0,4.6554811806857317e-11
180.0,70.0,0.0,2.1105784603063177e-10
180.0,70.0,20.0,4.3521150563269905e-10
180.0,70.0,40.0,1.1219769556938981e-09
180.0,70.0,60.0,2.3746352139279353e-09
180.0,70.0,80.0,2.9982013365779125e-09
180.0,70.0,100.0,2.3021085950651683e-09
180.0,70.0,120.0,1.118506142461223e-09
180.0,70.0,140.0,4.109828670023521e-10
180.0,70.0,160.0,1.335235007578142e-10
180.0,70.0,180.0,5.761993538330645e-11
180.0,70.0,200.0,4.440300094027888e-11
180.0,70.0,220.0,3.944392377769957e-11
180.0,70.0,240.0,3.755946447585549e-11
180.0,70.0,260.0,8.303687455262287e-11
180.0,70.0,280.0,1.5393161821101392e-10
180.0,70.0,300.0,2.1312335431100098e-10
180.0,70.0,320.0,2.1303840593979518e-10
180.0,70.0,340.0,1.8095181728384908e-10
180.0,80.0,0.0,7.796237981487224e-10
180.0,80.0,20.0,7.738415297479319e-10
180.0,80.0,40.0,8.685389579341352e-10
180.0,80.0,60.0,9.34994732830013e-10
180.0,80.0,80.0,9.001531143048011e-10
180.0,80.0,100.0,7.614863602232148e-10
180.0,80.0,120.0,5.672326561712524e-10
180.0,80.0,140.0,3.7952646472580586e-10
180.0,80.0,160.0,2.385165419974537e-10
180.0,80.0,180.0,1.835580085983168e-10
180.0,80.0,200.0,1.8523469038354945e-10
180.0,80.0,220.0,2.3095916683653403e-10
180.0,80.0,240.0,3.3486787751840483e-10
180.0,80.0,260.0,4.953247767080052e-10
180.0,80.0,280.0,6.720416044891444e-10
180.0,80.0,300.0,8.763911895554266e-10
180.0,80.0,320.0,9.345333207217817e-10
180.0,80.0,340.0,8.691048188064167e-10
200.0,-80.0,0.0,8.0271549388112e-09
200.0,-80.0,20.0,8.816591844750674e-09
200.0,-80.0,40.0,9.150950023191078e-09
200.0,-80.0,60.0,9.481866754538849e-09
200.0,-80.0,80.0,1.0047977921251396e-08
200.0,-80.0,100.0,1.0806806915757036e-08
200.0,-80.0,120.0,1.1632829210883698e-08
200.0,-80.0,140.0,1.2164532303045272e-08
200.0,-80.0,160.0,1.2109943372550265e-08
200.0,-80.0,180.0,1.1317920073948915e-08
200.0,-80.0,200.0,9.934824332381593e-09
200.0,-80.0,220.0,8.309853434057057e-09
200.0,-80.0,240.0,6.778977879279496e-09
200.0,-80.0,260.0,5.579000921560965e-09
200.0,-80.0,280.0,4.8770801725003875e-09
200.0,-80.0,300.0,4.810414893151549e-09
200.0,-80.0,320.0,5.463715527213157e-09
200.0,-80.0,340.0,6.715767360619829e-09
200.0,-70.0,0.0,1.0413025909383597e-08
200.0,-70.0,20.0,1.0162708187603684e-08
200.0,-70.0,40.0,9.42562744138569e-09
200.0,-70.0,60.0,1.0053793311283374e-08
200.0,-70.0,80.0,1.1529530577970586e-08
200.0,-70.0,100.0,1.3567063996846646e-08
200.0,-70.0,120.0,1.6250588257600297e-08
200.0,-70.0,140.0,1.8841517372331082e-08
200.0,-70.0,160.0,1.9801118891484787e-08
200.0,-70.0,180.0,1.8079505584148998e-08
200.0,-70.0,200.0,1.4197402242023437e-08
200.0,-70.0,220.0,9.744503166362414e-09
200.0,-70.0,240.0,6.009082865118351e-09
200.0,-70.0,260.0,3.456179630196686e-09
200.0,-70.0,280.0,2.184607052910706e-09
200.0,-70.0,300.0,2.1531262933788597e-09
200.0,-70.0,320.0,3.793103631238718e-09
200.0,-70.0,340.0,7.68833810071736e-09
200.0,-60.0,0.0,9.527484166723687e-09
200.0,-60.0,20.0,1.006833528439347e-08
200.0,-60.0,40.0,1.109950070666259e-08
200.0,-60.0,60.0,1.3053707479570536e-08
200.0,-60.0,80.0,1.51533758378471e-08
200.0,-60.0,100.0,1.7575744996547348e-08
200.0,-60.0,120.0,2.1537557369270163e-08
200.0,-60.0,140.0,2.6374529262520513e-08
200.0,-60.0,160.0,2.9013883885532616e-08
200.0,-60.0,180.0,2.7460672528685065e-08
200.0,-60.0,200.0,2.0830300948469492e-08
200.0,-60.0,220.0,1.2506049926008642e-08
200.0,-60.0,240.0,6.401610144467663e-09
200.0,-60.0,260.0,3.1965367621648825e-09
200.0,-60.0,280.0,2.2720851554926723e-09
200.0,-60.0,300.0,2.844773528847733e-09
200.0,-60.0,320.0,5.560525306457571e-09
200.0,-60.0,340.0,8.957943191998516e-09
200.0,-50.0,0.0,7.847604624813633e-09
200.0,-50.0,20.0,1.0955740759860729e-08
200.0,-50.0,40.0,1.354048178232472e-08
200.0,-50.0,60.0,1.6890641115787763e-08
200.0,-50.0,80.0,2.09859980594117e-08
200.0,-50.0,100.0,2.527132995970208e-08
200.0,-50.0,120.0,3.0065266275866664e-08
200.0,-50.0,140.0,3.461021992546977e-08
200.0,-50.0,160.0,3.931797608998441e-08
200.0,-50.0,180.0,4.041070378668499e-08
200.0,-50.0,200.0,3.134503330796892e-08
200.0,-50.0,220.0,1.6880533808101153e-08
200.0,-50.0,240.0,6.895438986718536e-09
200.0,-50.0,260.0,1.6879971421046244e-09
200.0,-50.0,280.0,1.6696799041469523e-09
200.0,-50.0,300.0,1.4793174907729184e-09
200.0,-50.0,320.0,2.9224570204296924e-09
200.0,-50.0,340.0,5.493759270125464e-09
200.0,-40.0,0.0,7.742084459131959e-09
200.0,-40.0,20.0,1.3317242482877875e-08
200.0,-40.0,40.0,1.6914572282020843e-08
200.0,-40.0,60.0,2.0528445068851298e-08
200.0,-40.0,80.0,2.88250324823275e-08
200.0,-40.0,100.0,3.814290554124866e-08
200.0,-40.0,120.0,4.4575451044948196e-08
200.0,-40.0,140.0,4.711682573069147e-08
200.0,-40.0,160.0,5.354422359934017e-08
200.0,-40.0,180.0,5.620873177143188e-08
200.0,-40.0,200.0,4.269691640432836e-08
200.0,-40.0,220.0,1.6777847932219624e-08
200.0,-40.0,240.0,1.8210343575521464e-09
200.0,-40.0,260.0,1.6288539433229175e-09
200.0,-40.0,280.0,1.5306231376266341e-09
200.0,-40.0,300.0,9.178313884377531e-10
200.0,-40.0,320.0,1.0978552938833692e-09
200.0,-40.0,340.0,3.398677952259277e-09
200.0,-30.0,0.0,7.835620943743006e-09
200.0,-30.0,20.0,1.670610442362949e-08
200.0,-30.0,40.0,2.1266222501408966e-08
200.0,-30.0,60.0,2.1818128209871502e-08
200.0,-30.0,80.0,3.4077778226072675e-08
200.0,-30.0,100.0,5.0215286354723523e-08
200.0,-30.0,120.0,5.668593403252033e-08
200.0,-30.0,140.0,5.777329357467779e-08
200.0,-30.0,160.0,6.547308261560432e-08
200.0,-30.0,180.0,6.557807243721542e-08
200.0,-30.0,200.0,4.3250745551152695e-08
200.0,-30.0,220.0,7.782885785881067e-09
200.0,-30.0,240.0,1.6474010996427517e-09
200.0,-30.0,260.0,2.3925833642306757e-09
200.0,-30.0,280.0,1.5512037909312376e-09
200.0,-30.0,300.0,1.054394146730284e-09
200.0,-30.0,320.0,8.717180050723084e-10
200.0,-30.0,340.0,2.4039312742636653e-09
200.0,-20.0,0.0,8.72112668389936e-09
200.0,-20.0,20.0,2.1595737839194808e-08
200.0,-20.0,40.0,2.4892358246547336e-08
200.0,-20.0,60.0,1.662893271471278e-08
200.0,-20.0,80.0,2.1219389154474148e-08
200.0,-20.0,100.0,3.46717392693437e-08
200.0,-20.0,120.0,4.350958340754207e-08
200.0,-20.0,140.0,4.986877751166523e-08
200.0,-20.0,160.0,5.445063502747767e-08
200.0,-20.0,180.0,4.9730274797454247e-08
200.0,-20.0,200.0,2.6724871665901878e-08
200.0,-20.0,220.0,3.912357364674769e-09
200.0,-20.0,240.0,2.7005223302714694e-09
200.0,-20.0,260.0,1.52491758839002e-09
200.0,-20.0,280.0,8.05969201511405e-10
200.0,-20.0,300.0,1.132187441003403e-09
200.0,-20.0,320.0,1.1758539983963229e-09
200.0,-20.0,340.0,2.4529689449109377e-09
200.0,-10.0,0.0,1.2407472590003335e-08
200.0,-10.0,20.0,2.8851324958626804e-08
200.0,-10.0,40.0,2.688519051135173e-08
200.0,-10.0,60.0,1.392369229443812e-08
200.0,-10.0,80.0,1.3317480003645688e-08
200.0,-10.0,100.0,1.8395356239328307e-08
200.0,-10.0,120.0,2.944601692938128e-08
200.0,-10.0,140.0,3.685347215276545e-08
200.0,-10.0,160.0,3.581530029833049e-08
200.0,-10.0,180.0,3.087527612434977e-08
200.0,-10.0,200.0,1.7341276010907384e-08
200.0,-10.0,220.0,4.768214275885906e-09
200.0,-10.0,240.0,8.879899537906528e-10
200.0,-10.0,260.0,1.5707317259322382e-10
200.0,-10.0,280.0,1.6032148399384172e-10
200.0,-10.0,300.0,4.27255900769217e-10
200.0,-10.0,320.0,1.742709539334941e-09
200.0,-10.0,340.0,3.745296659438221e-09
200.0,0.0,0.0,1.530516253255134e-08
200.0,0.0,20.0,3.0975794681451896e-08
200.0,0.0,40.0,3.3645160852576956e-08
200.0,0.0,60.0,2.5650342649111352e-08
200.0,0.0,80.0,1.846456562692764e-08
200.0,0.0,100.0,2.0060254949852385e-08
200.0,0.0,120.0,2.8814961090046684e-08
200.0,0.0,140.0,3.6773423986920035e-08
200.0,0.0,160.0,4.0484535820846774e-08
200.0,0.0,180.0,4.039957607876233e-08
200.0,0.0,200.0,2.19621025598618e-08
200.0,0.0,220.0,3.1095616917515285e-09
200.0,0.0,240.0,2.398264071703708e-10
200.0,0.0,260.0,1.6472714805380473e-10
200.0,0.0,280.0,1.7869853974656794e-10
200.0,0.0,300.0,2.8596470483725287e-10
200.0,0.0,320.0,1.2854872139206817e-09
200.0,0.0,340.0,5.446561331994675e-09
200.0,10.0,0.0,1.1489241330877473e-08
200.0,10.0,20.0,2.8917158525052405e-08
200.0,10.0,40.0,4.2260307005044516e-08
200.0,10.0,60.0,3.4729917199462856e-08
200.0,10.0,80.0,2.3205975734847832e-08
200.0,10.0,100.0,1.9655225673860167e-08
200.0,10.0,120.0,2.561309784167042e-08
200.0,10.0,140.0,3.9199078680207715e-08
200.0,10.0,160.0,4.275570550750001e-08
200.0,10.0,180.0,2.1464821588196513e-08
200.0,10.0,200.0,4.20629658993915e-09
200.0,10.0,220.0,4.0585585362785804e-10
200.0,10.0,240.0,1.3691501193002672e-10
200.0,10.0,260.0,9.252245571755068e-11
200.0,10.0,280.0,8.271909441223314e-11
200.0,10.0,300.0,1.2320349363270142e-10
200.0,10.0,320.0,3.044905758421161e-10
200.0,10.0,340.0,3.0752796696355746e-09
200.0,20.0,0.0,1.7143108655676943e-09
200.0,20.0,20.0,9.487603957191734e-09
200.0,20.0,40.0,2.6966298570214653e-08
200.0,20.0,60.0,2.6059561889263345e-08
200.0,20.0,80.0,1.0964229532861312e-08
200.0,20.0,100.0,7.027162867932471e-09
200.0,20.0,120.0,1.100629730741968e-08
200.0,20.0,140.0,2.012292183002448e-08
200.0,20.0,160.0,2.3279253290739176e-08
200.0,20.0,180.0,1.0788876378340175e-08
200.0,20.0,200.0,1.377503488969715e-09
200.0,20.0,220.0,1.4146131575452739e-10
200.0,20.0,240.0,7.798273547129743e-11
200.0,20.0,260.0,5.126230974555412e-11
200.0,20.0,280.0,4.64139287970007e-11
200.0,20.0,300.0,6.367958323000762e-11
200.0,20.0,320.0,7.121360500542059e-11
200.0,20.0,340.0,1.9404282336315534e-10
200.0,30.0,0.0,4.5724918890217676e-10
200.0,30.0,20.0,7.315385995560978e-09
200.0,30.0,40.0,2.829412351905796e-08
200.0,30.0,60.0,2.7933984073339205e-08
200.0,30.0,80.0,1.4247448458451255e-08
200.0,30.0,100.0,9.736103038687257e-09
200.0,30.0,120.0,1.3756298851160079e-08
200.0,30.0,140.0,1.8756961234333215e-08
200.0,30.0,160.0,1.6517997878289927e-08
200.0,30.0,180.0,6.191657959203438e-09
200.0,30.0,200.0,6.348648167525563e-10
200.0,30.0,220.0,1.1140332723381914e-10
200.0,30.0,240.0,4.9821007161961455e-11
200.0,30.0,260.0,2.975406417516656e-11
200.0,30.0,280.0,2.6989297528605137e-11
200.0,30.0,300.0,3.739653666446131e-11
200.0,30.0,320.0,4.300576405312448e-11
200.0,30.0,340.0,6.23222871017922e-11
200.0,40.0,0.0,2.80468461002121e-10
200.0,40.0,20.0,4.759918739540687e-09
200.0,40.0,40.0,1.7217186254303594e-08
200.0,40.0,60.0,1.9982414182004702e-08
200.0,40.0,80.0,1.544946597379068e-08
200.0,40.0,100.0,1.346404500121704e-08
200.0,40.0,120.0,1.5258583064306567e-08
200.0,40.0,140.0,1.636562137723105e-08
200.0,40.0,160.0,1.0891733615942634e-08
200.0,40.0,180.0,3.281981434252383e-09
200.0,40.0,200.0,4.544477837215456e-10
200.0,40.0,220.0,7.607880368697253e-11
200.0,40.0,240.0,3.0884652450694505e-11
200.0,40.0,260.0,2.108204072568874e-11
200.0,40.0,280.0,1.9654260814858712e-11
200.0,40.0,300.0,2.5159547377113445e-11
200.0,40.0,320.0,3.1510679577919416e-11
200.0,40.0,340.0,4.5993174994496036e-11
200.0,50.0,0.0,1.033350531602965e-10
200.0,50.0,20.0,1.3130894367740867e-09
200.0,50.0,40.0,5.872789855324129e-09
200.0,50.0,60.0,9.815798795623269e-09
200.0,50.0,80.0,1.0475660510028096e-08
200.0,50.0,100.0,9.789633257522119e-09
200.0,50.0,120.0,9.978218373819995e-09
200.0,50.0,140.0,1.0406622232229543e-08
200.0,50.0,160.0,6.826029543538454e-09
200.0,50.0,180.0,1.756457762392908e-09
200.0,50.0,200.0,1.8196034030886707e-10
200.0,50.0,220.0,3.7281323321951e-11
200.0,50.0,240.0,2.289593799497837e-11
200.0,50.0,260.0,1.8696411779166846e-11
200.0,50.0,280.0,1.9015630575019514e-11
200.0,50.0,300.0,2.3585935557693397e-11
200.0,50.0,320.0,2.7828479761041458e-11
200.0,50.0,340.0,3.532131252830907e-11
200.0,60.0,0.0,6.248388398928772e-11
200.0,60.0,20.0,3.3080798721266584e-10
200.0,60.0,40.0,1.6499993279712318e-09
200.0,60.0,60.0,3.919363678464895e-09
200.0,60.0,80.0,5.115993777980966e-09
200.0,60.0,100.0,4.4838493910616325e-09
200.0,60.0,120.0,3.230158382497241e-09
200.0,60.0,140.0,2.3085742382948853e-09
200.0,60.0,160.0,1.2069220620373027e-09
200.0,60.0,180.0,2.215858320569337e-10
200.0,60.0,200.0,4.3380698458322494e-11
200.0,60.0,220.0,2.6024133231196883e-11
200.0,60.0,240.0,2.1403581016424124e-11
200.0,60.0,260.0,2.2274574474676995e-11
200.0,60.0,280.0,3.258246422909682e-11
200.0,60.0,300.0,5.1267215074625316e-11
200.0,60.0,320.0,4.9563777570182605e-11
200.0,60.0,340.0,4.1117800159165685e-11
200.0,70.0,0.0,2.7728345098464893e-10
200.0,70.0,20.0,4.819701091897343e-10
200.0,70.0,40.0,1.1929368305270937e-09
200.0,70.0,60.0,2.264410260047018e-09
200.0,70.0,80.0,2.8323571827917075e-09
200.0,70.0,100.0,2.3719597999657358e-09
200.0,70.0,120.0,1.3486989816888467e-09
200.0,70.0,140.0,5.330060084989736e-10
200.0,70.0,160.0,1.4952586680526997e-10
200.0,70.0,180.0,5.2292109559386405e-11
200.0,70.0,200.0,3.451773410657429e-11
200.0,70.0,220.0,3.2339578516750634e-11
200.0,70.0,240.0,4.7379267458510297e-11
200.0,70.0,260.0,1.779070913957833e-10
200.0,70.0,280.0,3.909867662228666e-10
200.0,70.0,300.0,5.470382603681382e-10
200.0,70.0,320.0,5.032037917384457e-10
200.0,70.0,340.0,3.396028237796219e-10
200.0,80.0,0.0,1.6455343975754945e-09
200.0,80.0,20.0,1.6773462245938242e-09
200.0,80.0,40.0,1.9159640492483605e-09
200.0,80.0,60.0,2.2075423992590666e-09
200.0,80.0,80.0,2.2912698189384416e-09
200.0,80.0,100.0,2.0799090000533074e-09
200.0,80.0,120.0,1.6225746666561305e-09
200.0,80.0,140.0,1.0728973870561271e-09
200.0,80.0,160.0,6.58863581443833e-10
200.0,80.0,180.0,4.992032915897002e-10
200.0,80.0,200.0,5.115200477893844e-10
200.0,80.0,220.0,6.659941933896184e-10
200.0,80.0,240.0,9.749012194216019e-10
200.0,80.0,260.0,1.3611562732459268e-09
200.0,80.0,280.0,1.6673671496398854e-09
200.0,80.0,300.0,1.9890146890787697e-09
200.0,80.0,320.0,1.954458998398215e-09
200.0,80.0,340.0,1.7842392093889156e-09
220.0,-80.0,0.0,4.9750258339311926e-09
220.0,-80.0,20.0,5.120828488631798e-09
220.0,-80.0,40.0,5.191446681292966e-09
220.0,-80.0,60.0,5.386394069683236e-09
220.0,-80.0,80.0,5.783824697500741e-09
220.0,-80.0,100.0,6.38318256576302e-09
220.0,-80.0,120.0,7.019645346820511e-09
220.0,-80.0,140.0,7.607040618217867e-09
220.0,-80.0,160.0,7.859017217315143e-09
220.0,-80.0,180.0,7.625728129144823e-09
220.0,-80.0,200.0,6.951553472374412e-09
220.0,-80.0,220.0,6.038689343084632e-09
220.0,-80.0,240.0,5.11327168652875e-09
220.0,-80.0,260.0,4.33583661722194e-09
220.0,-80.0,280.0,3.840021175866494e-09
220.0,-80.0,300.0,3.729787420518024e-09
220.0,-80.0,320.0,4.024501324599894e-09
220.0,-80.0,340.0,4.555924613765181e-09
220.0,-70.0,0.0,5.6368277212965705e-09
220.0,-70.0,20.0,5.7087488159035814e-09
220.0,-70.0,40.0,5.775705782357826e-09
220.0,-70.0,60.0,6.263623722075221e-09
220.0,-70.0,80.0,7.167442531577001e-09
220.0,-70.0,100.0,8.555663697970363e-09
220.0,-70.0,120.0,1.0500501183468209e-08
220.0,-70.0,140.0,1.2501373509833909e-08
220.0,-70.0,160.0,1.3649850654610234e-08
220.0,-70.0,180.0,1.3013807949754502e-08
220.0,-70.0,200.0,1.0708807283273963e-08
220.0,-70.0,220.0,7.745171581762545e-09
220.0,-70.0,240.0,5.060403075876481e-09
220.0,-70.0,260.0,3.0896036011006925e-09
220.0,-70.0,280.0,2.0320808386524366e-09
220.0,-70.0,300.0,1.9539294428097374e-09
220.0,-70.0,320.0,3.0352061460192515e-09
220.0,-70.0,340.0,4.956068007011559e-09
220.0,-60.0,0.0,5.427915019099143e-09
220.0,-60.0,20.0,6.002698716475503e-09
220.0,-60.0,40.0,6.8751307188273e-09
220.0,-60.0,60.0,7.880766572933426e-09
220.0,-60.0,80.0,9.015255854660453e-09
220.0,-60.0,100.0,1.1025745972274893e-08
220.0,-60.0,120.0,1.4338836319379395e-08
220.0,-60.0,140.0,1.841241506034253e-08
220.0,-60.0,160.0,2.1199790919680806e-08
220.0,-60.0,180.0,2.0859627556475887e-08
220.0,-60.0,200.0,1.6464397253497226e-08
220.0,-60.0,220.0,1.03230033566117e-08
220.0,-60.0,240.0,5.553811755957984e-09
220.0,-60.0,260.0,2.9137013468602354e-09
220.0,-60.0,280.0,2.087866021035742e-09
220.0,-60.0,300.0,2.442237092865127e-09
220.0,-60.0,320.0,4.002281014719275e-09
220.0,-60.0,340.0,5.251636701702914e-09
220.0,-50.0,0.0,4.8510027291099655e-09
220.0,-50.0,20.0,6.6844544934897004e-09
220.0,-50.0,40.0,8.47416630009944e-09
220.0,-50.0,60.0,1.0017827612513544e-08
220.0,-50.0,80.0,1.1636499384586584e-08
220.0,-50.0,100.0,1.4964629920978258e-08
220.0,-50.0,120.0,1.9867716872127084e-08
220.0,-50.0,140.0,2.4698870858848044e-08
220.0,-50.0,160.0,2.9157170199711607e-08
220.0,-50.0,180.0,3.0804580212822185e-08
