,Altitude,Latitude,Longitude,Year,Declination,Inclination,Horizontal_intensity,Total_intensity,North_component,East_component,Vertical_component,DeclinationSV,InclinationSV,HorizontalSV,TotalSV,NorthSV,EastSV,VerticalSV,B(T)
1773,360.0,-40.000002636336745,140.0,2008.0,9.468212996315183,-71.20344056772986,16646.805090454043,51664.6427858693,16420.02593369628,2738.406116029591,-48909.295583476865,0.14407682246124848,8.074305512019466,-1.0150271478755182,-19.876342733314512,8.078829112912347,0.6420747722123598,23.729955811838465,5.16646427858693e-05
1774,380.0,-40.00000262851586,140.0,2008.0,9.44858877027166,-71.19743599190805,16493.564881001108,51173.29362567784,16269.801649152554,2707.625672249765,-48442.42250358716,0.14130352945827518,7.929400283992539,-1.0127589058727693,-19.792094663031868,7.932878837780806,0.634905603430081,23.593513404515086,5.117329362567784e-05
1775,400.0,-40.00000262074127,140.0,2008.0,9.429157642385281,-71.1914123213258,16342.22355441039,50688.08751550817,16121.422428499844,2677.313874798385,-47981.39165632328,0.13857559242030182,7.787693621668129,-1.0105413322437933,-19.707398106519147,7.790165940986601,0.6278574428372666,23.45764757148222,5.068808751550817e-05
1776,420.0,-40.000002613012555,140.0,2008.0,9.409917232093472,-71.18537012860439,16192.751764652761,50208.930661173705,15974.860105307744,2647.4618651667406,-47526.11396302967,0.13589292671268513,7.649103986653212,-1.008373489164482,-19.622287562235694,7.650608158417791,0.6209237076200117,23.32236783007971,5.020893066117371e-05
1777,440.0,-40.000002605329314,140.0,2008.0,9.390865199273907,-71.1793099759123,16045.120699989653,49735.73092295315,15830.087017034479,2618.0609829323816,-47076.50191085954,0.1332554363892487,7.513552215345354,-1.00625446286059,-19.536796350065902,7.5141255970947975,0.6140981891359953,23.18768324111082,4.9735730922953155e-05
1778,460.0,-40.00000259769104,140.0,2008.0,9.3719992432528,-71.17323241517447,15899.302072083645,49268.39778369446,15687.07599503863,2589.102760657843,-46632.46952277979,0.13066301448009432,7.3809614398212045,-1.0041833627639933,-19.45095664517451,7.380640657269349,0.6073750343543318,23.053602418204473,4.926839778369446e-05
1779,480.0,-40.000002590097495,140.0,2008.0,9.353317101846919,-71.1671379882762,15755.268105343135,48806.84231753775,15545.800354794519,2560.5789189387015,-46193.93232815053,0.12811554328585817,7.251257011746903,-1.0021593207050206,-19.36479951109814,7.250077957466211,0.6007487281306375,22.920133537383332,4.880684231753775e-05
1780,100.0,-40.00000274241333,160.0,2008.0,18.04002824328161,-68.21980214636486,20761.380779072315,55953.51916952088,19740.7595491435,6429.412436337647,-51959.22801197403,-0.4716989607794642,-3.938043125682082,-0.4263676117663987,-28.035948655711177,-4.6265284587913005,1.4925707556329204,28.614854440540793,5.595351916952088e-05
1781,120.0,-40.000002733951476,160.0,2008.0,18.00976075691046,-68.21761102222573,20561.03660376629,55408.27319107654,19553.625158921055,6357.040928437281,-51452.1186327206,-0.46661017198219495,-3.956325821039105,-0.42475052932752416,-27.84723001919552,-4.625245214852591,1.4342443818670196,28.40465396082735,5.540827319107655e-05
1782,140.0,-40.00000272554169,160.0,2008.0,17.979789483333196,-68.2154334810187,20363.215986753912,54869.96407110299,19368.787697006148,6285.748043908009,-50951.47094874635,-0.4615232702655998,-3.9727022025957095,-0.42320713384758535,-27.659814302829105,-4.622508470402473,1.3773771818018488,28.19660720200731,5.4869964071103e-05
