ht,lat,lon,0
100.0,0.0,320.0,7.162881466135659e-06
100.0,0.0,340.0,7.721548535532546e-06
100.0,10.0,0.0,3.567739813104664e-05
100.0,10.0,20.0,0.0002388469944285042
100.0,10.0,40.0,0.00037145865807304
100.0,10.0,60.0,0.0004555063798519326
100.0,10.0,80.0,0.0004847212380087908
100.0,10.0,100.0,0.0004928127441573669
100.0,10.0,120.0,0.0004880067946114697
100.0,10.0,140.0,0.00041564797903423373
100.0,10.0,160.0,0.00027118437423588615
100.0,10.0,180.0,5.02709259186565e-05
100.0,10.0,200.0,8.187435163051237e-06
100.0,10.0,220.0,7.816920429586052e-06
100.0,10.0,240.0,7.330459903794257e-06
100.0,10.0,260.0,6.86971373258657e-06
100.0,10.0,280.0,6.704301873465338e-06
100.0,10.0,300.0,6.955118385302537e-06
100.0,10.0,320.0,7.516379202908965e-06
100.0,10.0,340.0,8.179980755486206e-06
100.0,20.0,0.0,2.288380971233807e-05
100.0,20.0,20.0,0.0001925514516095702
100.0,20.0,40.0,0.00030936132780626637
100.0,20.0,60.0,0.0003586691035226644
100.0,20.0,80.0,0.0003793813666019749
100.0,20.0,100.0,0.0003842670054792774
100.0,20.0,120.0,0.00037838147609937396
100.0,20.0,140.0,0.000333410130674424
100.0,20.0,160.0,0.0002112123889448768
100.0,20.0,180.0,2.947303195345046e-05
100.0,20.0,200.0,7.461969830383052e-06
100.0,20.0,220.0,7.058939722495229e-06
100.0,20.0,240.0,6.693009099167705e-06
100.0,20.0,260.0,6.391041300282807e-06
100.0,20.0,280.0,6.258753172178208e-06
100.0,20.0,300.0,6.503711849323213e-06
100.0,20.0,320.0,7.181374338242548e-06
100.0,20.0,340.0,7.93727952538183e-06
100.0,30.0,0.0,1.2149530952476169e-05
100.0,30.0,20.0,0.00012378346531704477
100.0,30.0,40.0,0.00023480430288121292
100.0,30.0,60.0,0.00027274529840332117
100.0,30.0,80.0,0.0002848117013862142
100.0,30.0,100.0,0.0002884117118287326
100.0,30.0,120.0,0.0002839625106893227
100.0,30.0,140.0,0.0002489614562565066
100.0,30.0,160.0,0.00013720824942839538
100.0,30.0,180.0,1.4366478578091593e-05
100.0,30.0,200.0,6.669875917482852e-06
100.0,30.0,220.0,6.329538348641884e-06
100.0,30.0,240.0,6.005567506050447e-06
100.0,30.0,260.0,5.725929173371372e-06
100.0,30.0,280.0,5.583832736469618e-06
100.0,30.0,300.0,5.79775947942422e-06
100.0,30.0,320.0,6.4523161493243595e-06
100.0,30.0,340.0,7.203767668968744e-06
100.0,40.0,0.0,7.491241361486732e-06
100.0,40.0,20.0,6.342129263417505e-05
100.0,40.0,40.0,0.00016619890436695572
100.0,40.0,60.0,0.00020833292602856783
100.0,40.0,80.0,0.00022067728885525085
100.0,40.0,100.0,0.00022350993196140577
100.0,40.0,120.0,0.00021786708020589356
100.0,40.0,140.0,0.00017834421576560472
100.0,40.0,160.0,7.425701392168542e-05
100.0,40.0,180.0,8.249553099054367e-06
100.0,40.0,200.0,6.071058974615469e-06
100.0,40.0,220.0,5.796166478604021e-06
100.0,40.0,240.0,5.475375920735985e-06
100.0,40.0,260.0,5.173847648697028e-06
100.0,40.0,280.0,5.021845018769574e-06
100.0,40.0,300.0,5.188052779613312e-06
100.0,40.0,320.0,5.719323080347382e-06
100.0,40.0,340.0,6.347725700276326e-06
100.0,50.0,0.0,5.836725385945497e-06
100.0,50.0,20.0,2.5220677259574013e-05
100.0,50.0,40.0,9.81823559952105e-05
100.0,50.0,60.0,0.00014744742132141408
100.0,50.0,80.0,0.0001658415517035243
100.0,50.0,100.0,0.0001689847877629036
100.0,50.0,120.0,0.00015666983313996274
100.0,50.0,140.0,0.0001101276264158191
100.0,50.0,160.0,3.1168165308743e-05
100.0,50.0,180.0,5.8268246972777616e-06
100.0,50.0,200.0,5.667632601608235e-06
100.0,50.0,220.0,5.433328068059492e-06
100.0,50.0,240.0,5.12136863092185e-06
100.0,50.0,260.0,4.817572378390531e-06
100.0,50.0,280.0,4.666290663188008e-06
100.0,50.0,300.0,4.780870614748704e-06
100.0,50.0,320.0,5.1608462841491316e-06
100.0,50.0,340.0,5.60572897586951e-06
100.0,60.0,0.0,5.222325058182471e-06
100.0,60.0,20.0,1.0142427595981858e-05
100.0,60.0,40.0,3.903404794516354e-05
100.0,60.0,60.0,8.15241442480765e-05
100.0,60.0,80.0,0.00010504873952911281
100.0,60.0,100.0,0.00010781539663162893
100.0,60.0,120.0,8.88172984374288e-05
100.0,60.0,140.0,4.615006251667536e-05
100.0,60.0,160.0,1.2313633320958533e-05
100.0,60.0,180.0,5.498709966588036e-06
100.0,60.0,200.0,5.39220479119618e-06
100.0,60.0,220.0,5.19251035305091e-06
100.0,60.0,240.0,4.918715192794885e-06
100.0,60.0,260.0,4.655398480684703e-06
100.0,60.0,280.0,4.521239589509424e-06
100.0,60.0,300.0,4.585448165056499e-06
100.0,60.0,320.0,4.819483390547494e-06
100.0,60.0,340.0,5.083491381576624e-06
100.0,70.0,0.0,4.881569691713525e-06
100.0,70.0,20.0,6.279294279408786e-06
100.0,70.0,40.0,1.3204397793994416e-05
100.0,70.0,60.0,2.702972529472741e-05
100.0,70.0,80.0,3.999597087694833e-05
100.0,70.0,100.0,4.129388142273209e-05
100.0,70.0,120.0,2.9697164615759036e-05
100.0,70.0,140.0,1.5166803714530782e-05
100.0,70.0,160.0,7.127527477611238e-06
100.0,70.0,180.0,5.247244228604645e-06
100.0,70.0,200.0,5.1807257727562404e-06
100.0,70.0,220.0,5.0369554200262215e-06
100.0,70.0,240.0,4.8442707292812805e-06
100.0,70.0,260.0,4.665045099306878e-06
100.0,70.0,280.0,4.567762272748561e-06
100.0,70.0,300.0,4.584766740330197e-06
100.0,70.0,320.0,4.6900169724040476e-06
100.0,70.0,340.0,4.810837253328528e-06
100.0,80.0,0.0,4.789549011995319e-06
100.0,80.0,20.0,4.8003720141420925e-06
100.0,80.0,40.0,4.8036801479713845e-06
100.0,80.0,60.0,4.810883859251377e-06
100.0,80.0,80.0,4.937574710410969e-06
100.0,80.0,100.0,5.012826058390693e-06
100.0,80.0,120.0,4.926822214068566e-06
100.0,80.0,140.0,4.982903908844176e-06
100.0,80.0,160.0,5.023547791029403e-06
100.0,80.0,180.0,5.032957053878696e-06
100.0,80.0,200.0,5.003410989505558e-06
100.0,80.0,220.0,4.93938434585836e-06
100.0,80.0,240.0,4.857475194853877e-06
100.0,80.0,260.0,4.781406776857024e-06
100.0,80.0,280.0,4.73254720743276e-06
100.0,80.0,300.0,4.720129463933668e-06
100.0,80.0,320.0,4.737295179598644e-06
100.0,80.0,340.0,4.7662051725236865e-06
120.0,-80.0,0.0,0.00018386326490206487
120.0,-80.0,20.0,0.0002035020455385444
120.0,-80.0,40.0,0.0002235248725630985
120.0,-80.0,60.0,0.0002425312247656344
120.0,-80.0,80.0,0.0002589311245736313
120.0,-80.0,100.0,0.0002707751942852915
120.0,-80.0,120.0,0.00027593613533646833
120.0,-80.0,140.0,0.00027269377805824366
120.0,-80.0,160.0,0.000260416808454879
120.0,-80.0,180.0,0.00024005530182767253
120.0,-80.0,200.0,0.00021436455671631222
120.0,-80.0,220.0,0.0001876062679659091
120.0,-80.0,240.0,0.0001644412773029397
120.0,-80.0,260.0,0.00014847287228097073
120.0,-80.0,280.0,0.00014192969634649176
120.0,-80.0,300.0,0.00014350381629819875
120.0,-80.0,320.0,0.0001523515112258615
120.0,-80.0,340.0,0.00016659591715272726
120.0,-70.0,0.0,0.00017990150754674652
120.0,-70.0,20.0,0.00021918829017679485
120.0,-70.0,40.0,0.0002585212918214666
120.0,-70.0,60.0,0.0002972671107338312
120.0,-70.0,80.0,0.0003341510400645131
120.0,-70.0,100.0,0.0003648901520081944
120.0,-70.0,120.0,0.0003818035049380148
120.0,-70.0,140.0,0.00037781907179982205
120.0,-70.0,160.0,0.0003502249860550805
120.0,-70.0,180.0,0.0003001720853651384
120.0,-70.0,200.0,0.0002337392245170489
120.0,-70.0,220.0,0.000164572204971041
120.0,-70.0,240.0,0.00010961500372610948
120.0,-70.0,260.0,7.892136953582437e-05
120.0,-70.0,280.0,7.20355451147435e-05
120.0,-70.0,300.0,8.318970836455077e-05
120.0,-70.0,320.0,0.00010870738441729398
120.0,-70.0,340.0,0.0001426524328943058
120.0,-60.0,0.0,0.00017903890164906088
120.0,-60.0,20.0,0.00023999618723969182
120.0,-60.0,40.0,0.00029953046330262104
120.0,-60.0,60.0,0.0003596164935791343
120.0,-60.0,80.0,0.0004229922208461113
120.0,-60.0,100.0,0.00048361703096954365
120.0,-60.0,120.0,0.0005194614490385151
120.0,-60.0,140.0,0.0005106227811397128
120.0,-60.0,160.0,0.0004578873650278467
120.0,-60.0,180.0,0.000365302710758132
120.0,-60.0,200.0,0.00023794150184785549
120.0,-60.0,220.0,0.00010935130325905259
120.0,-60.0,240.0,3.8468110293444386e-05
120.0,-60.0,260.0,1.831891818530067e-05
120.0,-60.0,280.0,1.6064047283707102e-05
120.0,-60.0,300.0,2.558395146375978e-05
120.0,-60.0,320.0,5.94487671373112e-05
120.0,-60.0,340.0,0.00011773328697836321
120.0,-50.0,0.0,0.00017572962950053306
120.0,-50.0,20.0,0.0002637115165331754
120.0,-50.0,40.0,0.0003465433259239759
120.0,-50.0,60.0,0.0004293412344048541
120.0,-50.0,80.0,0.0005230509802904914
120.0,-50.0,100.0,0.000623872740572376
120.0,-50.0,120.0,0.0006811615214214589
120.0,-50.0,140.0,0.0006478015133229144
120.0,-50.0,160.0,0.0005503158731600769
120.0,-50.0,180.0,0.0004034975730470744
120.0,-50.0,200.0,0.0001979415179280353
120.0,-50.0,220.0,3.834925542365437e-05
120.0,-50.0,240.0,7.0651817604846244e-06
120.0,-50.0,260.0,3.2997356343224504e-06
120.0,-50.0,280.0,2.857920683854417e-06
120.0,-50.0,300.0,4.234968326843922e-06
120.0,-50.0,320.0,1.7538856871855148e-05
120.0,-50.0,340.0,8.291766585919874e-05
120.0,-40.0,0.0,0.0001663100361441555
120.0,-40.0,20.0,0.00028699142836481346
120.0,-40.0,40.0,0.0003980329138014923
120.0,-40.0,60.0,0.0005051121407729156
120.0,-40.0,80.0,0.0006251537880385362
120.0,-40.0,100.0,0.0007608600215481139
120.0,-40.0,120.0,0.0008273031085279567
120.0,-40.0,140.0,0.000742915132883645
120.0,-40.0,160.0,0.0005844528394172185
120.0,-40.0,180.0,0.00037983862285092727
120.0,-40.0,200.0,0.00011852842715728895
120.0,-40.0,220.0,1.1159130792384868e-05
120.0,-40.0,240.0,4.225969585549081e-06
120.0,-40.0,260.0,3.117821322102752e-06
120.0,-40.0,280.0,2.72998201246456e-06
120.0,-40.0,300.0,2.818217548871101e-06
120.0,-40.0,320.0,4.985046974281858e-06
120.0,-40.0,340.0,4.518743606834544e-05
120.0,-30.0,0.0,0.00015239871015637765
120.0,-30.0,20.0,0.0003104259450838375
120.0,-30.0,40.0,0.00045489242729489135
120.0,-30.0,60.0,0.0005881515402983467
120.0,-30.0,80.0,0.0007222338126872166
120.0,-30.0,100.0,0.0008660338708498277
120.0,-30.0,120.0,0.0009192894667358333
120.0,-30.0,140.0,0.0007850245192010315
120.0,-30.0,160.0,0.0005697389292686379
120.0,-30.0,180.0,0.00031004548498657293
120.0,-30.0,200.0,5.0804526610745045e-05
120.0,-30.0,220.0,5.966534647176384e-06
120.0,-30.0,240.0,4.140246322900769e-06
120.0,-30.0,260.0,3.1777199856960515e-06
120.0,-30.0,280.0,2.872844797393693e-06
120.0,-30.0,300.0,2.923585904387026e-06
120.0,-30.0,320.0,3.274618214835137e-06
120.0,-30.0,340.0,2.0314274108510242e-05
120.0,-20.0,0.0,0.0001347453305134619
120.0,-20.0,20.0,0.0003384135102568901
120.0,-20.0,40.0,0.0005217403864800635
120.0,-20.0,60.0,0.0006797732342010802
120.0,-20.0,80.0,0.0008103703199459944
120.0,-20.0,100.0,0.0009288014036041866
120.0,-20.0,120.0,0.0009557837365348896
120.0,-20.0,140.0,0.0007981709854272239
120.0,-20.0,160.0,0.0005396231551757193
120.0,-20.0,180.0,0.00023323509527699206
120.0,-20.0,200.0,1.9245540454223786e-05
120.0,-20.0,220.0,5.591212034300717e-06
120.0,-20.0,240.0,4.2749648915783045e-06
120.0,-20.0,260.0,3.5516979064478865e-06
120.0,-20.0,280.0,3.345567194576169e-06
120.0,-20.0,300.0,3.400987170063245e-06
120.0,-20.0,320.0,3.521692204891041e-06
120.0,-20.0,340.0,9.42877433380732e-06
120.0,-10.0,0.0,9.076214445104434e-05
120.0,-10.0,20.0,0.0003354424504033222
120.0,-10.0,40.0,0.0005632997930670061
120.0,-10.0,60.0,0.0007382187116596733
120.0,-10.0,80.0,0.0008446427313606603
120.0,-10.0,100.0,0.0009143825463978677
120.0,-10.0,120.0,0.0009186806998652301
120.0,-10.0,140.0,0.0007656304543141654
120.0,-10.0,160.0,0.00048395668774495914
120.0,-10.0,180.0,0.00014214098483405447
120.0,-10.0,200.0,6.055760689419724e-06
120.0,-10.0,220.0,5.556060539915195e-06
120.0,-10.0,240.0,4.65630247895196e-06
120.0,-10.0,260.0,3.936383941301821e-06
120.0,-10.0,280.0,3.6988980105128743e-06
120.0,-10.0,300.0,3.8423278170027775e-06
120.0,-10.0,320.0,4.069873332238294e-06
120.0,-10.0,340.0,4.668468757210167e-06
120.0,0.0,0.0,5.3702473330515165e-05
120.0,0.0,20.0,0.00034430747616342805
120.0,0.0,40.0,0.0007038471766768361
120.0,0.0,60.0,0.0007714928797258132
120.0,0.0,80.0,0.0007924493329868746
120.0,0.0,100.0,0.0008250153672906636
120.0,0.0,120.0,0.0008996286314733799
120.0,0.0,140.0,0.0008491008333919906
120.0,0.0,160.0,0.0005141066494921108
120.0,0.0,180.0,8.076828206721061e-05
120.0,0.0,200.0,5.746757127032254e-06
120.0,0.0,220.0,5.348269476132828e-06
120.0,0.0,240.0,4.743462072208927e-06
120.0,0.0,260.0,4.218995762973309e-06
120.0,0.0,280.0,3.931314533971623e-06
120.0,0.0,300.0,4.2378346355048705e-06
120.0,0.0,320.0,4.603214772682467e-06
120.0,0.0,340.0,5.120577632201996e-06
120.0,10.0,0.0,2.6447965249717506e-05
120.0,10.0,20.0,0.00029294149906699407
120.0,10.0,40.0,0.0007441140308866822
120.0,10.0,60.0,0.001183943661264383
120.0,10.0,80.0,0.0009407837624922917
120.0,10.0,100.0,0.0008843117275284355
120.0,10.0,120.0,0.0011804589243831827
120.0,10.0,140.0,0.0008583502710779315
120.0,10.0,160.0,0.00037379036427528326
120.0,10.0,180.0,3.819355814867695e-05
120.0,10.0,200.0,5.4278125830526104e-06
120.0,10.0,220.0,4.849896213097037e-06
120.0,10.0,240.0,4.296648850491119e-06
120.0,10.0,260.0,3.893911270566944e-06
120.0,10.0,280.0,3.7696984456138726e-06
120.0,10.0,300.0,4.023038655763378e-06
120.0,10.0,320.0,4.79614371090378e-06
120.0,10.0,340.0,5.412398487388456e-06
120.0,20.0,0.0,1.65280243604162e-05
120.0,20.0,20.0,0.00020620837739873042
120.0,20.0,40.0,0.00040753960044448667
120.0,20.0,60.0,0.00048594530472858996
120.0,20.0,80.0,0.0005019470907135045
120.0,20.0,100.0,0.0005073852981272061
120.0,20.0,120.0,0.0005082925603847536
120.0,20.0,140.0,0.00044698203856957376
120.0,20.0,160.0,0.0002311101477861209
120.0,20.0,180.0,2.182099546747658e-05
120.0,20.0,200.0,4.74456730334636e-06
120.0,20.0,220.0,4.1580371015222835e-06
120.0,20.0,240.0,3.7815334674320318e-06
120.0,20.0,260.0,3.554158799319653e-06
120.0,20.0,280.0,3.4764256807373043e-06
120.0,20.0,300.0,3.6646758503748346e-06
120.0,20.0,320.0,4.246050881256525e-06
120.0,20.0,340.0,5.1054581856304796e-06
120.0,30.0,0.0,8.712617140703933e-06
120.0,30.0,20.0,0.00011311969928393895
120.0,30.0,40.0,0.000269023980170132
120.0,30.0,60.0,0.0003410670161274416
120.0,30.0,80.0,0.00036353400814640835
120.0,30.0,100.0,0.00036806608426765997
120.0,30.0,120.0,0.0003585035137925655
120.0,30.0,140.0,0.0002913127086482629
120.0,30.0,160.0,0.00012981362612960625
120.0,30.0,180.0,1.047547916534716e-05
120.0,30.0,200.0,4.1599826659549645e-06
120.0,30.0,220.0,3.6680554872432718e-06
120.0,30.0,240.0,3.363936931472265e-06
120.0,30.0,260.0,3.1717648569751758e-06
120.0,30.0,280.0,3.0920926078399945e-06
120.0,30.0,300.0,3.2427561611823787e-06
120.0,30.0,320.0,3.721508699999718e-06
120.0,30.0,340.0,4.44667510219765e-06
120.0,40.0,0.0,5.0547883135937825e-06
120.0,40.0,20.0,5.246095623781299e-05
120.0,40.0,40.0,0.00017721181621298973
120.0,40.0,60.0,0.0002454339534826435
120.0,40.0,80.0,0.000269783771974649
120.0,40.0,100.0,0.0002736763957817813
120.0,40.0,120.0,0.00025821460224985105
120.0,40.0,140.0,0.00019308806299884153
120.0,40.0,160.0,6.341104492044302e-05
120.0,40.0,180.0,5.663328457649826e-06
120.0,40.0,200.0,3.715925789942407e-06
120.0,40.0,220.0,3.3207131567780566e-06
120.0,40.0,240.0,3.0527262113825606e-06
120.0,40.0,260.0,2.8612307434663904e-06
120.0,40.0,280.0,2.7770142545800703e-06
120.0,40.0,300.0,2.8903012941475264e-06
120.0,40.0,320.0,3.263446967031258e-06
120.0,40.0,340.0,3.8491031213339325e-06
120.0,50.0,0.0,3.81762545995965e-06
120.0,50.0,20.0,1.9666036309078897e-05
120.0,50.0,40.0,9.456372405219439e-05
120.0,50.0,60.0,0.00016146259733781001
120.0,50.0,80.0,0.00018997748376502842
120.0,50.0,100.0,0.0001939195433338925
120.0,50.0,120.0,0.00017272978812766875
120.0,50.0,140.0,0.00010804634786031713
120.0,50.0,160.0,2.462538235905766e-05
120.0,50.0,180.0,3.855064419719404e-06
120.0,50.0,200.0,3.395499751772229e-06
120.0,50.0,220.0,3.0799528374773997e-06
120.0,50.0,240.0,2.8447108266818697e-06
120.0,50.0,260.0,2.6611059724683917e-06
120.0,50.0,280.0,2.577799459830718e-06
120.0,50.0,300.0,2.6550971237543604e-06
120.0,50.0,320.0,2.9177044276947492e-06
120.0,50.0,340.0,3.3331878264877955e-06
120.0,60.0,0.0,3.288021137851444e-06
120.0,60.0,20.0,7.549767140887799e-06
120.0,60.0,40.0,3.2913427739442676e-05
120.0,60.0,60.0,7.932992878003736e-05
120.0,60.0,80.0,0.00010866247030746737
120.0,60.0,100.0,0.0001117880746362555
120.0,60.0,120.0,8.721094591589383e-05
120.0,60.0,140.0,3.946155417256622e-05
120.0,60.0,160.0,9.259808635863916e-06
120.0,60.0,180.0,3.4958453901609123e-06
120.0,60.0,200.0,3.148775789858306e-06
120.0,60.0,220.0,2.912147616676043e-06
120.0,60.0,240.0,2.7227615861367596e-06
120.0,60.0,260.0,2.5686701752842647e-06
120.0,60.0,280.0,2.4951241397520857e-06
120.0,60.0,300.0,2.538845904729428e-06
120.0,60.0,320.0,2.6992860748217755e-06
120.0,60.0,340.0,2.952520182396605e-06
120.0,70.0,0.0,2.899586672789858e-06
120.0,70.0,20.0,4.146641149073782e-06
120.0,70.0,40.0,1.0221065933914064e-05
120.0,70.0,60.0,2.336079844945243e-05
120.0,70.0,80.0,3.646694618403118e-05
120.0,70.0,100.0,3.772587636189675e-05
120.0,70.0,120.0,2.586752280952881e-05
120.0,70.0,140.0,1.1866957711590155e-05
120.0,70.0,160.0,4.766204183390788e-06
120.0,70.0,180.0,3.1377634388389167e-06
120.0,70.0,200.0,2.9320924546939624e-06
120.0,70.0,220.0,2.7942936703970283e-06
120.0,70.0,240.0,2.6726140280781724e-06
120.0,70.0,260.0,2.570756145953315e-06
120.0,70.0,280.0,2.5176212954661164e-06
120.0,70.0,300.0,2.5304394382128006e-06
120.0,70.0,320.0,2.601302862354408e-06
120.0,70.0,340.0,2.7157657075708952e-06
120.0,80.0,0.0,2.636045525137647e-06
120.0,80.0,20.0,2.6418809585608284e-06
120.0,80.0,40.0,2.643601780101275e-06
120.0,80.0,60.0,2.6474381077461375e-06
120.0,80.0,80.0,2.72076843538099e-06
120.0,80.0,100.0,2.763221156129299e-06
120.0,80.0,120.0,2.7105382464382995e-06
120.0,80.0,140.0,2.7411154847243527e-06
120.0,80.0,160.0,2.763273592342576e-06
