,Latitude,Longitude,Altitude,Year,Declination,Inclination,Horizontal_intensity,Total_intensity,North_component,East_component,Vertical_component,DeclinationSV,InclinationSV,HorizontalSV,TotalSV,NorthSV,EastSV,VerticalSV,B(T)
60,-25.000002070582298,55.0,300.0,2000.0,-22.782284739498827,-56.83990240837359,17591.865067195635,32161.786524909432,16219.3991813157,-6812.107364065368,-26924.093223940297,2.233261494749905,32.047846915180585,1.1082517395378895,74.45891889950941,25.122222122214314,-22.946504121279553,-68.00416417617835,3.216178652490944e-05
61,-25.000002069025896,55.0,305.0,2000.0,-22.75340157972022,-56.82937119005114,17560.280156574656,32095.014276460497,16193.704236044736,-6791.714238165239,-26864.967936493307,2.2272538869493483,31.878388194647773,1.106157369082838,74.0635083441874,24.99731995475302,-22.821075234001395,-67.6448203597074,3.20950142764605e-05
62,-25.00000206747184,55.0,310.0,2000.0,-22.724629880222817,-56.81886235243359,17528.75996098494,32028.418032829333,16168.039377970232,-6771.40520440423,-26806.00932469879,2.221242650950336,31.70997027233459,1.1040623677888026,73.67048880341936,24.873161947908322,-22.696351910139526,-67.28762692562165,3.202841803282933e-05
63,-25.000002065920114,55.0,315.0,2000.0,-22.695969035941687,-56.808375862237774,17497.304355222805,31961.99725623548,16142.40474022025,-6751.179815573996,-26747.216844156057,2.2152279926119967,31.542585774095613,1.1019667695067903,73.27984363642803,24.74974287567502,-22.57232970939418,-66.93256903085809,3.1961997256235485e-05
64,-25.00000206437072,55.0,320.0,2000.0,-22.667418445956965,-56.79791168588958,17465.913214313146,31895.75141064882,16116.800453821626,-6731.037627410318,-26688.58995226214,2.209210114855348,31.37622738464758,1.099870607818201,72.891556333843,24.627057554373323,-22.449004223191462,-66.5796319492757,3.189575141064882e-05
65,-25.000002062823626,55.0,325.0,2000.0,-22.63897751346063,-56.7874697895304,17434.5864135063,31829.67996178393,16091.2266477214,-6710.978198569804,-26630.128108208024,2.2031892177018526,31.21088784705416,1.0977739160354083,72.50561051654225,24.505100842260298,-22.3263710744242,-66.22880107061775,3.1829679961783937e-05
66,-25.00000206127885,55.0,330.0,2000.0,-22.6106456457231,-56.77705013902291,17403.323828275283,31763.782377094663,16065.683448808304,-6691.001090606781,-26571.83077297489,2.19716549831154,31.0465599622159,1.095676727202575,72.12198993450725,24.383867639145713,-22.204425917195657,-65.88006189948744,3.176378237709466e-05
67,-25.000002059736417,55.0,335.0,2000.0,-22.582422254060834,-56.76665269995773,17372.12533431276,31698.058125768755,16040.170981933692,-6671.105867950497,-26513.697409330583,2.1911391510206135,30.88323658836479,1.0935790740962044,71.74067846568705,24.26335288601142,-22.083164436565735,-65.53340005433053,3.169805812576876e-05
68,-25.00000205819626,55.0,340.0,2000.0,-22.554306753803477,-56.756277437658646,17340.990807528364,31632.506678721955,16014.689369932548,-6651.292097882384,-26455.727481825288,2.185110367378413,30.720910640563595,1.0914809892260162,71.36166011487425,24.14355156463527,-21.962582348298785,-65.18880126642973,3.163250667872196e-05
69,-25.000002056658417,55.0,345.0,2000.0,-22.52629856426192,-56.745924317189086,17309.920124045977,31567.127508593032,15989.238733644146,-6631.559350513695,-26397.92045678824,2.1790793361841376,30.559575090209137,1.089382504835706,70.98491901259212,24.02445869721758,-21.842675398614876,-64.8462513789092,3.156712750859303e-05
70,-25.00000205512285,55.0,350.0,2000.0,-22.498397108696253,-56.735593303357575,17278.913160201097,31501.920089738018,15963.81919193254,-6611.907198763225,-26340.275802323504,2.1730462435228044,30.399222964541675,1.0872836529036705,70.61043941399159,23.90606934601335,-21.723439363942582,-64.50573634574717,3.150192008973802e-05
71,-25.000002053589597,55.0,355.0,2000.0,-22.47060181428426,-56.725284360723705,17247.969792538242,31436.883898224936,15938.4308617068,-6592.3352183353045,-26282.792988306293,2.167011272800896,30.23984734615701,1.08518446514391,70.23820569775943,23.788378612966227,-21.604870050674165,-64.16724223079996,3.143688389822494e-05
72,-25.000002052058633,55.0,360.0,2000.0,-22.44291211208984,-56.71499745360331,17217.08989780859,31372.018411828256,15913.073857941232,-6572.842987697941,-26225.47148637882,2.1609746047814813,30.081441372524544,1.0830849730068914,69.86820236503704,23.671381639347658,-21.486963294923413,-63.830755206834716,3.137201841182826e-05
73,-25.000002050529957,55.0,365.0,2000.0,-22.4153274370322,-56.7047325460745,17186.273352967484,31307.323110023757,15887.748293695171,-6553.430088061248,-26168.31076994668,2.1549364176188512,29.923998235509302,1.0809852076803523,69.50041403834918,23.555073605399198,-21.369714962285485,-63.496261554571674,3.130732311002376e-05
74,-25.000002049003527,55.0,370.0,2000.0,-22.387847227854834,-56.694489601982696,17155.52003517206,31242.79747398272,15862.454280132653,-6534.096103355928,-26111.31031417441,2.1488968868926914,29.767511180897838,1.0788852000902853,69.13482546054277,23.43944972997807,-21.25312094759862,-63.16374766173537,3.124279747398272e-05
75,-25.000002047479384,55.0,375.0,2000.0,-22.360470927095278,-56.684268584946345,17124.82982177903,31178.440986567035,15837.191926541971,-6514.84062021215,-26054.469595982006,2.1428561856418593,29.611973507929353,1.0767849809018282,68.7714214937371,23.324505270206767,-21.13717717470894,-62.83320002211653,3.117844098656704e-05
76,-25.0000020459575,55.0,380.0,2000.0,-22.33319798105465,-56.67406945836187,17094.202590342506,31114.253132323578,15811.961340354988,-6495.663227938445,-25997.788094040523,2.1368144843975654,29.45737856883101,1.074684580520212,68.41018711828282,23.21023552112663,-21.021879596236435,-62.50460523464137,3.111425313232358e-05
77,-25.000002044437892,55.0,385.0,2000.0,-22.306027839767655,-56.66389218540905,17063.63821861179,31050.233397478925,15786.762627166248,-6476.563518500848,-25941.265288768136,2.130771951216292,29.303719768356768,1.0725840290917732,68.05110743173117,23.096635815353622,-20.907224193343747,-62.177950002451006,3.1050233397478925e-05
78,-25.000002042920528,55.0,390.0,2000.0,-22.278959956973033,-56.653736729056035,17033.13658452936,30986.381269934056,15761.5958907519,-6457.541086502294,-25884.900662326054,2.124728751712134,29.150990563331753,1.0704833565048857,67.69416764781369,22.983701522739157,-20.793206975506987,-61.85322113198944,3.098638126993406e-05
79,-25.000002041405423,55.0,395.0,2000.0,-22.25199379008402,-56.643603052064556,17002.69756622878,30922.69623925913,15736.46123308845,-6438.595529162115,-25828.693698614505,2.1186850490887603,28.99918446219968,1.0683825923910222,67.33935309543112,22.871428050033103,-20.67982398028838,-61.530405532100865,3.092269623925913e-05
80,-25.00000203989255,55.0,400.0,2000.0,-22.225128800159208,-56.63349111699473,16972.321042032818,30859.1777966881,15711.358754371326,-6419.726446295785,-25772.643883268513,2.11264100417095,28.848295024575194,1.0662817661257527,66.98664921765209,22.759810840550916,-20.56707127311134,-61.20949021313493,3.08591777966881e-05
81,-25.000002038381922,55.0,405.0,2000.0,-22.19836445187352,-56.62340088620999,16942.00689045152,30795.825435113515,15686.288553033277,-6400.933440294781,-25716.75070365379,2.1065967754356985,28.698315860799866,1.0641809068298238,66.63604157072119,22.64884537384373,-20.454944947037312,-60.8904622860613,3.0795825435113516e-05
82,-25.000002036873525,55.0,410.0,2000.0,-22.17170021348968,-56.61333232188187,16911.754990180372,30732.63864908122,15661.250725762558,-6382.216116106726,-25661.01364886255,2.1005525190429144,28.549240631502926,1.0620800433702167,66.28751582307736,22.53852716537221,-20.34344112254503,-60.573308961593156,3.073263864908122e-05
83,-25.000002035367373,55.0,415.0,2000.0,-22.145135556829775,-56.60328538599491,16881.565220098484,30669.616934785183,15636.245367520925,-6363.574081215621,-25605.432209709394,2.0945083888656812,28.401063047165252,1.0599792043611944,65.94105775438,22.42885176618311,-20.232555947311273,-60.25801754931762,3.066961693478519e-05
84,-25.00000203386344,55.0,420.0,2000.0,-22.11866995724696,-56.593260040351,16851.437459266996,30606.75979006228,15611.272571561603,-6345.006945622301,-25550.00587872704,2.088464536520166,28.25377686768806,1.0578784181654732,65.59665325454625,22.319814762589637,-20.12228559599416,-59.9445754568367,3.060675979006228e-05
85,-25.00000203236175,55.0,425.0,2000.0,-22.09230289359773,-56.58325624657435,16821.37158692722,30544.066714387034,15586.332429446798,-6326.514321825048,-25494.734150162138,2.082421111395096,28.107375901965224,1.0557777128952812,65.25428832279619,22.211411775854597,-20.0126262700181,-59.63297018891504,3.054406671438704e-05
86,-25.000002030862234,55.0,430.0,2000.0,-22.06603384821406,-56.573273966115664,16791.36748249917,30481.537208866426,15561.425031065326,-6308.095824800383,-25439.616519970932,2.076378260680817,27.961854007459714,1.0536771164135024,64.91394906670708,22.103638461877114,-19.903574197360644,-59.32318934663595,3.048153720886643e-05
87,-25.00000202936495,55.0,435.0,2000.0,-22.03986230687622,-56.56331316025688,16761.425025579887,30419.17077623476,15536.550464649838,-6289.751071984063,-25384.65248581511,2.0703361293980267,27.81720508978372,1.0515766563348377,64.57562170127744,21.996490510881998,-19.795125632341573,-59.01522062656659,3.0419170776234762e-05
88,-25.00000202786987,55.0,440.0,2000.0,-22.01378775878547,-56.553373790115415,16731.544095942034,30356.96692084859,15511.708816794084,-6271.479683252227,-25329.84154705755,2.0642948604260996,27.67342310228303,1.0494763600269617,64.23929254799975,21.88996364711271,-19.687276855413778,-58.70905181993066,3.0356966920848594e-05
89,-25.000002026377004,55.0,445.0,2000.0,-21.987809696537,-56.54345581664849,16701.72457353234,30294.925148681432,15486.90017246985,-6253.281280902642,-25275.183204757916,2.058254594531011,27.530502045624925,1.047376254611658,63.90494803394095,21.784053628527193,-19.580024172955827,-58.4046708117881,3.0294925148681433e-05
90,-25.000002024886328,55.0,450.0,2000.0,-21.961927616093472,-56.53355920065736,16671.966338470233,30233.044967318685,15462.124615043795,-6235.155489636265,-25220.67696166836,2.0522154703929054,27.38843596738998,1.0452763669660552,63.5725746908331,21.678756246496643,-19.473363917066663,-58.1020655802244,3.0233044967318687e-05
91,-25.000002023397812,55.0,455.0,2000.0,-21.936141016758455,-56.52368390279161,16642.2692710464,30171.325885952534,15437.382226294078,-6217.101936538838,-25166.32232222925,2.0461776246333248,27.247218961667794,1.0431767237237817,63.24215915417201,21.57406732550753,-19.367292445362136,-57.80122419554665,3.0171325885952534e-05
92,-25.000002021911527,55.0,460.0,2000.0,-21.910449401150142,-56.513829883553264,16612.633251721527,30109.767415376904,15412.6730864269,-6199.120251062704,-25112.11879256486,2.0401411918420607,27.106845168655845,1.0410773512761982,62.91368816232382,21.469982722866035,-19.261806140773217,-57.50213481948718,3.0109767415376904e-05
93,-25.000002020427416,55.0,465.0,2000.0,-21.884852275175433,-56.50399710330063,16583.05816112504,30048.36906798228,15387.997274092872,-6181.210065008807,-25058.06588047885,2.0341063046036076,26.96730877426314,1.03897827577361,62.58714855564132,21.366498328406465,-19.156901411346233,-57.20478570441562,3.0048369067982282e-05
94,-25.000002018945466,55.0,470.0,2000.0,-21.859349148004036,-56.494185522252586,16553.54388005378,29987.130357750702,15363.354866403128,-6163.371012508765,-25004.16309545008,2.0280730935233278,26.828604009716514,1.0368795231264567,62.262527275587416,21.26361006420157,-19.05257469004467,-56.90916519255754,2.9987130357750703e-05
95,-25.00000201746569,55.0,475.0,2000.0,-21.833939532043203,-56.48439510049236,16524.090289470874,29926.050800250698,15338.745938945367,-6145.602730007253,-24950.409948628094,2.02204168725324,26.69072515117088,1.0347811190066154,61.93981136386761,21.161313884276023,-18.948822434553016,-56.61526171522163,2.99260508002507e-05
96,-25.000002015988088,55.0,480.0,2000.0,-21.80862294291209,-56.47462579797138,16494.697270504537,29865.129912632176,15314.170565799724,-6127.904856244357,-24896.805952828712,2.0160122125174684,26.553666519323244,1.0326830888486023,61.61898796157025,21.05960577432305,-18.845641127082118,-56.32306379203325,2.986512991263218e-05
97,-25.000002014512646,55.0,485.0,2000.0,-21.78339889941688,-56.46487757451325,16465.364704447016,29804.367213621572,15289.628819554495,-6110.2770322382485,-24843.350622529782,2.00998479413738,26.417422479030147,1.030585457850834,61.30004430831535,20.958481751423506,-18.74302727417661,-56.03256003017621,2.9804367213621572e-05
98,-25.000002013039378,55.0,490.0,2000.0,-21.75826692352586,-56.45515038981735,16436.092472753484,29743.762223516704,15265.12077132167,-6092.718901267928,-24790.04347386659,2.003959555056328,26.28198743892868,1.0284882509768956,60.98296774141099,20.85793786376803,-18.64097740652368,-55.74373912364109,2.9743762223516705e-05
99,-25.000002011568228,55.0,495.0,2000.0,-21.73322654034462,-56.4454442034625,16406.88045704101,29683.31446418172,15240.646490752371,-6075.230108856102,-24736.884024627383,1.9979366163641057,26.14735585106092,1.0263914929567846,60.66774569501735,20.75797019038179,-18.53948807876365,-55.45658985248052,2.968331446418172e-05
100,-25.00000201009925,55.0,500.0,2000.0,-21.708277278091924,-56.43575897491084,16377.728539087562,29623.02345904232,15216.206046052055,-6057.810302752316,-24683.871794249142,1.9919160973211576,26.01352221050174,1.0242952082882504,60.35436569932019,20.65857484085167,-18.438555869302764,-55.17110108207334,2.9623023459042323e-05
101,-25.000002008632407,55.0,505.0,2000.0,-21.683418668075145,-56.426094663511094,16348.636600831058,29562.888733080552,15191.799503995679,-6040.459132916099,-24631.006303812846,1.9858981153823072,25.88048105499027,1.0221994212380205,60.04281537970971,20.559747955056714,-18.338177380126726,-54.887261762392974,2.9562888733080553e-05
102,-25.000002007167723,55.0,510.0,2000.0,-21.658650244666553,-56.41645122850247,16319.60452436841,29502.90981283006,15167.426929942589,-6023.176251500382,-24578.287076039258,1.979882786220262,25.74822696456475,1.0201041558430886,59.733082455969324,20.461485702901033,-18.238349236616592,-54.60506092728516,2.950290981283006e-05
103,-25.000002005705156,55.0,515.0,2000.0,-21.633971545279298,-56.406828629017696,16290.632191954732,29443.08622637101,15143.088387851443,-6005.961312834987,-24525.713635284224,1.9738702237488683,25.616754561200448,1.018009435912061,59.42515474147064,20.363784284048982,-18.13906808736624,-54.324487693751244,2.9443086226371013e-05
104,-25.00000200424472,55.0,520.0,2000.0,-21.609382110343898,-56.39722682408683,16261.719486002376,29383.417503325236,15118.78394029478,-5988.813973410263,-24473.285507534343,1.9678605401459373,25.486058508451148,1.0159152850264075,59.11902014237657,20.26663992766339,-18.04033060400108,-54.045531261238736,2.9383417503325236e-05
105,-25.00000200278643,55.0,525.0,2000.0,-21.58488148328494,-56.38764577264038,16232.866289080152,29323.903174851206,15094.513648473552,-5971.733891860927,-24421.002220402293,1.961853845875848,25.35613351109393,1.013821726541795,58.81466665685174,20.170048892146166,-17.942133480998773,-53.76818091093837,2.932390317485121e-05
106,-25.000002001330245,55.0,530.0,2000.0,-21.560469210497725,-56.37808543351284,16204.072483912598,29264.542773639394,15070.277572231607,-5954.7207289499665,-24368.86330312262,1.9558502497118426,25.226974314777316,1.0117287835893662,58.51208237428077,20.07400746488167,-17.844473435511414,-53.492426005088305,2.9264542773639395e-05
107,-25.00000199987616,55.0,535.0,2000.0,-21.53614484132539,-56.36854576544558,16175.337953379167,29205.335833907022,15046.075770069845,-5937.77414755274,-24316.868286546793,1.949849858758018,25.098575705672104,1.0096364790771273,58.21125547449284,19.97851196198201,-17.74734720718917,-53.21825598628423,2.9205335833907025e-05
108,-25.000001998424196,55.0,540.0,2000.0,-21.511907928036234,-56.35902672709054,16146.662580513468,29146.28189139346,15021.908299160294,-5920.893812641206,-24265.016703139037,1.943852778470999,24.97093251012605,1.0075448356911691,57.91217422699415,19.883558728035517,-17.65075155800547,-52.94566037679607,2.9146281891393462e-05
109,-25.000001996974348,55.0,545.0,2000.0,-21.48775802580094,-56.34952827701299,16118.0462485027,29087.380483355304,14997.775215360216,-5904.0793912682775,-24213.308086971658,1.937859112681402,24.84403959432165,1.0054538758970568,57.61482699020815,19.789144135857505,-17.554683272084148,-52.67462877789208,2.9087380483355307e-05
110,-25.000001995526603,55.0,550.0,2000.0,-21.463694692670284,-56.340050373694865,16089.48884068689,29028.63114856149,14973.676573225834,-5887.330552552308,-24161.741973720487,1.9318689636149597,24.717891863936696,1.003363621941141,57.319202210721805,19.695264586243226,-17.459139155527634,-52.405150869168324,2.902863114856149e-05
111,-25.00000199408096,55.0,555.0,2000.0,-21.43971748955297,-56.33059297553778,16060.990240558263,28970.033427288494,14949.612426026033,-5870.646967661722,-24110.317900660393,1.9258824319133603,24.59248426380801,1.0012740958518616,57.02528842253896,19.601916507723313,-17.364116036246685,-52.13721640788432,2.8970033427288497e-05
112,-25.000001992637394,55.0,560.0,2000.0,-21.415825980193656,-56.32115604086595,16032.550331760684,28911.586861315453,14925.582825755982,-5854.028309799817,-24059.035406660605,1.9198996166548778,24.467811777598804,0.999185319441115,56.73307424634172,19.50909635632191,-17.269610763792123,-51.87081522830614,2.8911586861315455e-05
113,-25.00000199119593,55.0,565.0,2000.0,-21.3920197311511,-56.31173952792934,16004.168998089037,28853.29099391945,14901.587823150512,-5837.474254189619,-24007.894032180313,1.9139206153746333,24.343869427468192,0.9970973143055568,56.44254838875731,19.416800615316685,-17.17562020918725,-51.605937241054335,2.885329099391945e-05
114,-25.000001989756512,55.0,570.0,2000.0,-21.36829831177652,-56.30234339490625,15975.84612348875,28795.145369870625,14877.627467697508,-5820.984478058945,-23956.893319263894,1.9079455240846805,24.220652273744694,0.995010101827963,56.15369964163291,19.325025795001718,-17.082141264762505,-51.34257243245896,2.8795145369870626e-05
115,-25.000001988319212,55.0,575.0,2000.0,-21.34466129419227,-56.29296759990673,15947.581592055163,28737.149535427547,14853.701807650972,-5804.558660625537,-23906.03281153665,1.9019744372938423,24.098155414601866,0.992923703178556,55.8665168813169,19.23376843245202,-16.989170843991268,-51.08071086392058,2.8737149535427548e-05
116,-25.000001986883973,55.0,580.0,2000.0,-21.321108253270584,-56.283612100974935,15919.375288033067,28679.303038332222,14829.810890044108,-5788.196483082369,-23855.312054199876,1.896007448027131,23.976373985737634,0.9908381393163039,55.58098906794583,19.143025091291207,-16.89670588132674,-50.82034267127599,2.8679303038332225e-05
117,-25.000001985450837,55.0,585.0,2000.0,-21.297638766612437,-56.27427685609207,15891.227095816297,28621.605427805556,14805.954760702305,-5771.897628583066,-23804.73059402652,1.8900446478451223,23.855303160055865,0.9887534309903335,55.29710524473957,19.052792361460448,-16.804743332040914,-50.56145806417188,2.8621605427805558e-05
118,-25.000001984019733,55.0,590.0,2000.0,-21.274252414526728,-56.26496182317915,15863.136899947216,28564.056254542473,14782.133464255881,-5755.661782227429,-23754.287979356483,1.8840861268629125,23.734938147351784,0.9866695987411915,55.01485453730216,18.96306685899082,-16.71328017206449,-50.30404732544296,2.8564056254542474e-05
119,-25.000001982590703,55.0,595.0,2000.0,-21.25094878000967,-56.25566696009969,15835.104585116282,28506.655070707224,14758.347044152724,-5739.488631047127,-23703.983760092044,1.8781319737689433,23.61527419399892,0.9845866629022669,54.734226152928905,18.87384522577637,-16.622313397828282,-50.0481008104964,2.8506655070707227e-05
120,-25.00000198116372,55.0,600.0,2000.0,-21.227727448724064,-56.246392224662365,15807.130036161696,28449.401429928752,14734.595542670926,-5723.377863991449,-23653.817487693334,1.8721822758435198,23.49630658264034,0.9825046436010433,54.45520937992026,18.785124129350894,-16.53184002610622,-49.793608946701674,2.8449401429928752e-05
121,-25.000001979738784,55.0,605.0,2000.0,-21.204588008979282,-56.2371375746235,15779.213138068972,28392.294887295797,14710.879000931116,-5707.329171913282,-23603.78871517356,1.8662371189770575,23.37803063188188,0.9804235607605098,54.17779358690245,18.696900262666002,-16.441857093859326,-49.540562232786876,2.8392294887295797e-05
122,-25.00000197831592,55.0,610.0,2000.0,-21.181530051710837,-56.22790296768998,15751.353775970589,28335.334999352464,14687.197458908819,-5691.342247555078,-23553.89699709468,1.8602965876881956,23.260441695988103,0.978343434100455,53.90196822215331,18.60917034387127,-16.352361658081406,-49.28895123823965,2.8335334999352466e-05
123,-25.000001976895078,55.0,615.0,2000.0,-21.15855317046054,-56.21868836152132,15723.5518351457,28278.521324093334,14663.550955446657,-5675.4167855350615,-23504.14188956252,1.8543607651415706,23.143535164581795,0.9762642831388182,53.627722812935374,18.52193111609724,-16.263350795645994,-49.03876660271445,2.8278521324093336e-05
124,-25.000001975476295,55.0,620.0,2000.0,-21.135656961356577,-56.209493713732506,15695.807201019717,28221.853420958854,14639.939528266359,-5659.552482333443,-23454.5229502223,1.8484297331654027,23.02730646234502,0.9741861271930555,53.355046964834386,18.435179347239455,-16.174821603154268,-48.78999903544501,2.8221853420958857e-05
125,-25.00000197405953,55.0,625.0,2000.0,-21.11284102309407,-56.20031898189625,15668.119759164138,28165.330850830767,14616.363213980783,-5643.749036278901,-23405.039738254018,1.842503572268869,22.911751048724412,0.9721089853814255,53.08393036110478,18.34891182974582,-16.08677119678508,-48.5426393146625,2.816533085083077e-05
126,-25.000001972644796,55.0,630.0,2000.0,-21.09010495691536,-56.191164123545555,15640.489395296168,28108.95317602741,14592.822048105712,-5628.0061475349985,-23355.691814367856,1.8365823616592127,22.79686441763755,0.9700328766243689,52.814362762020025,18.263125380404727,-15.999196712145315,-48.296678287018764,2.8108953176027412e-05
