,Latitude,Longitude,Altitude,Year,Declination,Inclination,Horizontal_intensity,Total_intensity,North_component,East_component,Vertical_component,DeclinationSV,InclinationSV,HorizontalSV,TotalSV,NorthSV,EastSV,VerticalSV,B(T)
432,-25.00000206437072,-95.0,320.0,2008.0,12.212467204387227,-27.638453020502375,22047.095544666638,24886.876076445005,21548.16730739331,4663.7868356353565,-11544.790118866233,2.89220414366714,-47.148951141571,0.033322973221626986,-53.09408221074186,-42.061308758283154,-28.325597789400604,24.413457628124846,2.4886876076445006e-05
433,-25.00000206127885,-95.0,330.0,2008.0,12.190050772847973,-27.62530922013044,21953.974187563213,24778.7843078414,21458.96861030526,4635.692915856853,-11489.611357497493,2.9008831714669476,-46.94113260390226,0.04484751829348096,-52.80973584032057,-41.87408416131174,-28.242506398394198,24.197192043269585,2.4778784307841402e-05
434,-25.00000205819626,-95.0,340.0,2008.0,12.167744310950717,-27.612301377274992,21861.367702704403,24671.331466734227,21370.24570435078,4607.819046851159,-11434.823938680616,2.909448495747742,-46.73416119612685,0.05632841059234383,-52.52706595329762,-41.687741192093576,-28.15907378101326,23.982834350842925,2.467133146673423e-05
435,-25.00000205512285,-95.0,350.0,2008.0,12.145547129971508,-27.599428030918038,21769.272612731827,24564.512617604327,21281.99557331579,4580.163152640195,-11380.42398388594,2.9179015485296262,-46.52803885977964,0.06776580192268142,-52.24606485483051,-41.50227783449666,-28.07531663947349,23.7703673611225,2.4564512617604327e-05
436,-25.000002052058633,-95.0,360.0,2008.0,12.123458545570811,-27.586687738051875,21677.68546764607,24458.32287437344,21194.215222204366,4552.723179490968,-11326.407664961804,2.9262437418514406,-46.32276735526724,0.07915984449822747,-51.966724791192775,-41.31769200632349,-27.99125127659668,23.559774021111004,2.4458322874373442e-05
437,-25.000002049003527,-95.0,370.0,2008.0,12.101477877780505,-27.57407907342708,21586.602844567944,24352.75739976358,21106.90167708835,4525.4970956607585,-11272.771203330216,2.9344764680833144,-46.11834826719136,0.09051069091754588,-51.68903795346232,-41.13398156168668,-27.906893604744575,23.351037414351296,2.4352757399763583e-05
438,-25.0000020459575,-95.0,380.0,2008.0,12.079604450990429,-27.561600629304476,21496.021347501348,24247.811404666412,21020.051984957336,4498.482891145058,-11219.510869197322,2.9426011002338517,-45.914783009530574,0.10181849414005457,-51.41299648108923,-40.951144293318166,-27.82225915454757,23.14414076070273,2.4247811404666415e-05
439,-25.000002042920528,-95.0,390.0,2008.0,12.05783759393445,-27.549251015211237,21405.937607098505,24143.480147523296,20933.663213569722,4471.678577428367,-11166.622980778811,2.950618992251793,-45.71207283068565,0.11308340746245173,-51.13859246534794,-40.76917793481529,-27.73736308343271,22.93906741607994,2.41434801475233e-05
440,-25.00000203989255,-95.0,400.0,2008.0,12.036176639676002,-27.53702885769999,21316.348280427515,24039.75893371555,20847.73245130477,4445.082187237822,-11114.10390353948,2.958531479322613,-45.51021881839087,0.12430558449572228,-50.865817952676025,-40.588080162823985,-27.652220183956754,22.735800872156005,2.4039758933715553e-05
441,-25.000002036873525,-95.0,410.0,2008.0,12.014620925593276,-27.524932800112552,21227.25005074136,23936.643114964118,20762.256807014917,4418.691774299477,-11061.950049446981,2.966339878159822,-45.30922190449562,0.13548517914248495,-50.59466494790344,-40.4078485991618,-27.566844891947955,22.534324756031292,2.3936643114964117e-05
442,-25.00000203386344,-95.0,420.0,2008.0,11.993169793363998,-27.51296150234674,21138.639627249504,23834.128088739442,20677.23340987939,4392.505413097465,-11010.157876239347,2.974045487291344,-45.109082869619066,0.1466223455748638,-50.32512541737535,-40.228480812881564,-27.48125129446216,22.33462282987008,2.3834128088739443e-05
443,-25.000002030862234,-95.0,430.0,2008.0,11.971822588949571,-27.501113640627047,21050.51374489126,23732.209297680587,20592.659409258453,4366.521198635724,-10958.723886706013,2.981649587340837,-44.90980234768244,0.1577172382127713,-50.05719129197242,-40.049974322278544,-27.395453137556913,22.13667899050607,2.373220929768059e-05
444,-25.00000202786987,-95.0,440.0,2008.0,11.950578662579137,-27.489387907278676,20962.869164111155,23630.882229023653,20508.531974548358,4340.737246202535,-10907.64462798195,2.9891534413042478,-44.71138083032059,0.16877001170268868,-49.79085447003012,-39.87232659684088,-27.30946383388837,21.940477269018206,2.3630882229023653e-05
445,-25.000002024886328,-95.0,450.0,2008.0,11.929437368733094,-27.47778301050516,20875.702670636565,23530.14241403963,20424.848295037442,4315.1516911377175,-10856.916690854918,2.99655829482154,-44.513818671177624,0.17978082089680428,-49.52610682016201,-39.69553505914668,-27.22329647013522,21.746001830279095,2.353014241403963e-05
446,-25.000002021911527,-95.0,460.0,2008.0,11.908398066126225,-27.466297674169414,20789.011075256996,23429.985427480835,20341.605579762694,4289.762688602391,-10806.536709085216,3.0038653764437733,-44.31711609008852,0.1907498208326403,-49.262940183988285,-39.51959708670793,-27.136963814253665,21.553236972476004,2.3429985427480835e-05
447,-25.000002018945466,-95.0,470.0,2008.0,11.887460117690654,-27.4549306375782,20702.791213605575,23330.40688703642,20258.801057367364,4264.568413351475,-10756.501358737994,3.0110758978956182,-44.12127317715014,0.20167716671309185,-49.00134637877301,-39.34451001376301,-27.050478322567386,21.362167126607005,2.3330406887036422e-05
448,-25.000002015988088,-95.0,480.0,2008.0,11.866622890558265,-27.443680655269556,20617.039945942528,23231.402452796432,20176.431975959444,4239.567059508701,-10706.80735752755,3.0181910543333643,-43.926289896684935,0.21256301388687976,-48.741317199973096,-39.170271133019504,-26.96385214669697,21.172776855952854,2.3231402452796432e-05
449,-25.000002013039378,-95.0,490.0,2008.0,11.845885756042932,-27.43254649680401,20531.754156940482,23132.967826724296,20094.495602970837,4214.756840344235,-10657.451464173722,3.0252120245985004,-43.73216609109971,0.22340751782941493,-48.48284442370122,-38.99687769734845,-26.877097140331944,20.985050855526087,2.31329678267243e-05
450,-25.00000216845413,-100.0,0.0,2008.0,13.822598487171316,-29.99943866205505,25842.78819254587,29840.512650310902,25094.38421180704,6174.26777804444,-14920.003139027045,1.8652131833320122,-50.53008838409533,-0.32515023728242093,-59.99680825186715,-45.65488442016793,-25.84252450083452,32.47136280744884,2.9840512650310903e-05
451,-25.0000021650429,-100.0,10.0,2008.0,13.802368258725009,-29.97870683947829,25727.93955329298,29701.694790211295,24985.030365141643,6138.007112316468,-14841.286997864014,1.8778607134548981,-50.31662848246985,-0.3195302079375115,-59.70076725407323,-45.44869032965896,-25.80723759450083,32.25107985223902,2.9701694790211298e-05
452,-25.000002161642385,-100.0,20.0,2008.0,13.78220419683577,-29.958161869215278,25613.754441616817,29563.760177918844,24876.291431680587,6102.011242331513,-14763.180526636354,1.8903749803689527,-50.10383727311027,-0.3138742951312161,-59.40592736890858,-45.24345546763055,-25.770862834109465,32.031916683290326,2.9563760177918847e-05
453,-25.000002158252542,-100.0,30.0,2008.0,13.76210631789604,-29.937801864010996,25500.228264295954,29426.70147281823,24768.163280986082,6066.2780366227125,-14685.677309513652,1.9027574992238805,-49.891721513472135,-0.30818344551247534,-59.11229596369818,-45.039178191706505,-25.733428792855925,31.813878855366294,2.942670147281823e-05
454,-25.000002154873314,-100.0,40.0,2008.0,13.7420746304622,-29.917624958701953,25387.356463110715,29290.511412254167,24660.641813758313,6030.805378932774,-14608.771016288201,1.9150097658022844,-49.680287684402124,-0.30245858831940214,-58.81987996658793,-44.83585677257415,-25.69496344803406,31.5969714990012,2.9290511412254168e-05
455,-25.00000215150466,-100.0,50.0,2008.0,13.722109135474168,-29.897629309921594,25275.13451460077,29155.18281049579,24553.7229615945,5995.591168219374,-14532.455401007293,1.9271332567975479,-49.46954199712432,-0.2967006357004065,-58.52868587978568,-44.633489396872065,-25.655494193298214,31.38119933425823,2.915518281049579e-05
456,-25.000002148146507,-100.0,60.0,2008.0,13.702209826469705,-29.8778130958095,25163.557929822706,29020.708557717448,24447.402686749283,5960.633318655584,-14456.724300630192,1.939129430087219,-49.25949040006249,-0.2909104830290063,-58.238719792430835,-44.43207417000142,-25.615047850665157,31.16656668408456,2.902070855771745e-05
457,-25.000002144798827,-100.0,70.0,2008.0,13.68237668979366,-29.858174515725835,25052.62225410754,28887.081618996068,24341.676981896468,5925.9297596255865,-14381.571633710135,1.950999725002006,-49.050138585502815,-0.28508900921245517,-57.9499873931037,-44.23160911886315,-25.573650682261675,30.953077487275277,2.888708161899607e-05
458,-25.00000214146158,-100.0,80.0,2008.0,13.66260970480186,-29.838711789969434,24942.323066818295,28754.29503332427,24236.541869892106,5891.478435715678,-14306.991399099983,1.9627455625903931,-48.841491996099826,-0.2792370769944562,-57.66249398198413,-44.03209219452243,-25.531328401822908,30.740735311057602,2.875429503332427e-05
459,-25.000002138134676,-100.0,90.0,2008.0,13.642908844060273,-29.819423159500307,24832.655981108037,28622.341912639673,24131.99340353932,5857.277306701081,-14232.977674681742,1.9743683458790615,-48.63355583123027,-0.2733555332519944,-57.37624448267058,-43.833521274803,-25.488106185947792,30.52954336330734,2.8622341912639675e-05
460,-25.00000213481809,-100.0,100.0,2008.0,13.623274073539063,-29.800306885666185,24723.61664367775,28491.215440869055,24028.027665354122,5823.324347528326,-14159.524616118857,1.985869460129137,-48.42633505319688,-0.2674452092862882,-57.09124345366722,-43.63589416681194,-25.44400868511609,30.31950450440625,2.8491215440869055e-05
461,-25.000002131511792,-100.0,110.0,2008.0,13.603705352802269,-29.781361249933397,24615.200734534777,28360.90887298812,23924.64076733294,5789.617548293849,-14086.626455631407,1.9972502730882944,-48.21983439328762,-0.2615069211082764,-56.80749509955147,-43.43920860939853,-25.399060034472715,30.110621258753827,2.836090887298812e-05
462,-25.000002128215726,-100.0,120.0,2008.0,13.584202635192495,-29.76258455362138,24507.403966751663,28231.415534095984,23821.828850721613,5756.1549142185695,-14014.277500793285,2.00851213523887,-48.01405835769183,-0.25554146971848385,-56.525003281828255,-43.2434622755472,-25.353283864384398,29.902895825941055,2.8231415534095984e-05
463,-25.00000212492982,-100.0,130.0,2008.0,13.564765868011351,-29.743975117641213,24400.222086225203,28102.72881850411,23719.588085785635,5722.934465618868,-13942.472133351,2.0196563800420795,-47.809011233277936,-0.24954964138143781,-56.24377152948164,-43.04865277470734,-25.30670331077388,29.696330091597083,2.8102728818504113e-05
464,-25.000002121654063,-100.0,140.0,2008.0,13.545394992695405,-29.72553128223829,24293.650871436323,27974.84218883994,23617.914671582203,5689.954237874064,-13871.204808064085,2.03068432417828,-47.60469709323468,-0.2435322078949283,-55.96380304923141,-42.85477765506073,-25.259341025235912,29.49092563791888,2.797484218883994e-05
465,-25.00000211838838,-100.0,150.0,2008.0,13.526089944987872,-29.70725140673852,24187.686133210198,27847.749175164216,23516.804835733394,5657.212281390486,-13800.47005156601,2.041597267783471,-47.40111980258029,-0.23748992685394632,-55.68510073550357,-42.661834405729145,-25.21121918494048,29.286683753891943,2.7847749175164216e-05
466,-25.00000211513273,-100.0,160.0,2008.0,13.506850655106065,-29.68913386929825,24082.323714477174,27721.443374102306,23416.25483420109,5624.706661562348,-13730.262461245633,2.052396494682063,-47.19828302354234,-0.23142354190958678,-55.40766718012279,-42.46982045892328,-25.16235950232778,29.083605445211788,2.772144337410231e-05
467,-25.00000211188707,-100.0,170.0,2008.0,13.487677047904919,-29.67117706665826,23977.559490034335,27595.91844798921,23316.260951063297,5592.435458729619,-13660.576704148898,2.0630832726159634,-46.99619022081034,-0.22533378302302334,-55.131504681734356,-42.27873319203415,-25.11278323459923,28.88169144391543,2.759591844798921e-05
468,-25.000002108651373,-100.0,180.0,2008.0,13.468569043036283,-29.653379413900602,23873.389366307667,27471.168124027496,23216.819498291956,5560.396768132862,-13591.407515899613,2.0736588534700746,-46.7948446666654,-0.21922136671449147,-54.85661525496309,-42.0885699296689,-25.062511193009186,28.68094221772951,2.74711681240275e-05
469,-25.00000210542558,-100.0,190.0,2008.0,13.44952655510451,-29.63573934420982,23769.80928111517,27347.18619345881,23117.926815532348,5528.588699865379,-13522.749699640064,2.08412447349424,-46.594249445988545,-0.2130869963076466,-54.58300063931722,-41.89932794563221,-25.011563751961706,28.481357979145617,2.734718619345881e-05
470,-25.000002102209606,-100.0,200.0,2008.0,13.430549493818285,-29.61825530863729,23666.815203430564,27223.966510747836,23019.579269883878,5497.009378822684,-13454.598124990114,2.0944813535217306,-46.39440746115225,-0.2069313621690919,-54.31066230784451,-41.711004464855456,-24.959960857916816,28.28293869422895,2.722396651074784e-05
471,-25.000002099003467,-100.0,210.0,2008.0,13.41163776413849,-29.600925775868888,23564.403133148007,27101.50299277904,22921.773255682503,5465.656944649376,-13386.947727024835,2.104730699184303,-46.19532143679509,-0.20075514194343305,-54.03960147554601,-41.523596665273075,-24.90772203810966,28.085684091168904,2.710150299277904e-05
472,-25.00000209580709,-100.0,220.0,2008.0,13.392791266422815,-29.583749231996343,23462.569100847508,26979.789618065675,22824.505194284517,5434.529551683699,-13319.793505270276,2.114873701123929,-45.996993924485615,-0.19455900078379573,-53.76981910755673,-41.337101679650004,-24.854866409087983,27.889593668578783,2.6979789618065676e-05
473,-25.000002092620434,-100.0,230.0,2008.0,13.37400989656654,-29.56672418029163,23361.30916756161,26858.82042597128,22727.771533852163,5403.625368899774,-13253.13052271704,2.1249115352011865,-45.79942730727516,-0.188343591577946,-53.50131592709747,-41.151516597359475,-24.801412685070225,27.694666703552027,2.6858820425971283e-05
474,-25.00000208944344,-100.0,240.0,2008.0,13.355293546140025,-29.54984914098486,23260.619424542463,26738.589515942473,22631.56874914028,5372.942579847594,-13186.953904851052,2.1348453627004784,-45.602623804143896,-0.18210955517010155,-53.23409242320556,-40.96683846611338,-24.74737918612972,27.500902259481762,2.6738589515942474e-05
475,-25.000002086276112,-100.0,250.0,2008.0,13.336642102522768,-29.533122651045343,23160.49599303058,26619.091046754278,22535.893341285035,5342.479382591052,-13121.258838701724,2.1446763305320324,-45.406585474341746,-0.17585752057855458,-52.96814885825034,-40.78306429364599,-24.692783846207732,27.30829919365113,2.661909104675428e-05
476,-25.000002083118332,-100.0,260.0,2008.0,13.318055449034315,-29.516543263965726,23060.935024023904,26500.31923576618,22440.741837593607,5312.23398964393,-13056.04057190642,2.154405571430759,-45.211314221627184,-0.16958810520907733,-52.70348527523912,-40.60019104935291,-24.637644220959235,27.11685616459994,2.650031923576618e-05
477,-25.00000207997013,-100.0,270.0,2008.0,13.2995334650617,-29.500109549549293,22961.932698048582,26382.268358190173,22346.110791335966,5282.204627904047,-12991.294411791681,2.164034204152101,-45.016811798405804,-0.16330191506439526,-52.44010150492011,-40.41821566588545,-24.58197749543559,26.926571639275586,2.6382268358190175e-05
478,-25.000002076831407,-100.0,280.0,2008.0,13.281076026184154,-29.483820093700473,22863.48522493028,26264.932746369395,22251.996781537626,5252.3895385856795,-12927.015724470295,2.1735633336648106,-44.823079809771194,-0.15699954494956414,-52.17799717268695,-40.2371350407023,-24.52580049160701,26.7374438999726,2.6264932746369398e-05
479,-25.000002073702163,-100.0,290.0,2008.0,13.262683004294333,-29.467673498218176,22765.58884356694,26148.306789067992,22158.396412774313,5222.786977150229,-12863.199933954213,2.1829940513408066,-44.63011971745032,-0.15068157867354237,-51.91717170529138,-40.05694603757915,-24.469129675728528,26.549471051068828,2.6148306789067994e-05
480,-25.000002070582298,-100.0,300.0,2008.0,13.244354267716952,-29.451668380592277,22668.23982170256,26032.384930771594,22065.306314967962,5193.39521323542,-12799.842521282924,2.1923274351420807,-44.437932843655986,-0.1443485892469146,-51.65762433736895,-39.87764548807789,-24.41198116555304,26.36265102556271,2.6032384930771595e-05
481,-25.00000206747184,-100.0,310.0,2008.0,13.226089681324165,-29.43580337380282,22571.4344557021,25917.161670998325,21972.723143184292,5164.212530582884,-12736.9390236669,2.201564549804784,-44.246520374847826,-0.13800113907588948,-51.399354117782785,-39.699230192975634,-24.354370737394472,26.176981591418027,2.5917161670998325e-05
482,-25.00000206437072,-100.0,320.0,2008.0,13.207889106648352,-29.42007712612215,22475.16907032763,25802.63156362013,21880.643577431867,5135.237226964433,-12674.485033645899,2.2107064470204634,-44.05588336540476,-0.13163978015264283,-51.14235991579079,-39.521696923655384,-24.296313833044405,25.99246035772135,2.5802631563620132e-05
483,-25.00000206127885,-100.0,330.0,2008.0,13.189752401992148,-29.404488300920153,22379.44001851559,25688.78921619432,21789.064322462622,5106.467614106997,-12612.476198261962,2.2197541656145545,-43.86602274121037,-0.1252650542420287,-50.886640427041044,-39.345042423458864,-24.237825566545308,25.80908478065798,2.568878921619432e-05
484,-25.00000205819626,-100.0,340.0,2008.0,13.171679422535563,-29.389035576472075,22284.243681155393,25575.629289305183,21697.98210757403,5077.9020176162685,-12550.908218246639,2.2287087317221554,-43.67693930315319,-0.11887749306489964,-50.63219417939996,-39.16926340900226,-24.178920730823506,25.62685216931123,2.5575629289305186e-05
485,-25.00000205512285,-100.0,350.0,2008.0,13.153670020440648,-29.37371764576878,22189.57646686906,25463.14649591506,21607.39368641254,5049.538776899204,-12489.776847221985,2.237571158961135,-43.4886337305445,-0.1124776184777771,-50.37901953861793,-38.99435657145654,-24.119613804184866,25.445759691289744,2.5463146495915062e-05
486,-25.000002052058633,-100.0,360.0,2008.0,13.13572404495348,-29.358533216330382,22095.43481179236,25351.335600725557,21517.295836778776,5021.376245085434,-12429.077890915705,2.2463424486026033,-43.30110658445508,-0.10606594264937129,-50.12711471383752,-38.8203185777928,-24.059918956676253,25.265804378189067,2.535133560072556e-05
487,-25.000002049003527,-100.0,370.0,2008.0,13.11784134250371,-29.3434810100219,22001.815179357047,25240.19141954786,21427.68536043406,4993.4127889476495,-12368.807206389436,2.2550235897387996,-43.11435831097291,-0.09964296823362863,-49.87647776294769,-38.64714607199358,-23.99985005631545,25.086983130890882,2.524019141954786e-05
488,-25.0000020459575,-100.0,380.0,2008.0,13.100021756801562,-29.32855976287182,21908.714060074453,25129.70881868249,21338.559082908472,4965.646788821005,-12308.96070128037,2.263615559448481,-42.928389244383055,-0.09320918853960629,-49.62710659778821,-38.47483567623052,-23.939420675192473,24.90929272470503,2.5129708818682493e-05
489,-25.000002042920528,-100.0,390.0,2008.0,13.082265128932589,-29.313768224893426,21816.12797132018,25019.882714308093,21249.91385331022,4938.076638521646,-12249.534333055855,2.272119322959753,-42.743199610272924,-0.08676508769817337,-49.378998989209585,-38.30338399201043,-23.878644095445146,24.732729814358997,2.5019882714308094e-05
490,-25.00000203989255,-100.0,400.0,2008.0,13.064571297449863,-29.29910515990812,21724.053457120543,24910.708071879508,21161.746544136913,4910.7007452644075,-12190.524108280659,2.2805358338105206,-42.558789528563565,-0.08031114082557181,-49.13215257199158,-38.13278760128972,-23.81753331511167,24.557290938839238,2.4910708071879508e-05
491,-25.000002036873525,-100.0,410.0,2008.0,13.046940098464097,-29.284569345371757,21632.487087939844,24802.179905534307,21074.05405108783,4883.517529579737,-12131.926081896712,2.288866034006459,-42.37515901646849,-0.0738478141839232,-48.88656484962369,-37.96304306755754,-23.756101053862178,24.382972526088107,2.4802179905534308e-05
492,-25.00000203386344,-100.0,420.0,2008.0,13.029371365731466,-29.270159572203287,21541.425460469185,24694.293277508157,20986.833292877836,4856.525425229905,-12073.736356515097,2.2971108541766814,-42.19230799138275,-0.0673755653387828,-48.642233198952724,-37.79414693688971,-23.694359758613032,24.209770897560986,2.469429327750816e-05
493,-25.000002030862234,-100.0,430.0,2008.0,13.011864930739112,-29.2558746446155,21450.865197416868,24587.043297558965,20900.081211053006,4829.722879124565,-12015.951081720039,2.3052712137269973,-42.01023627370322,-0.06089484331372368,-48.399154874700315,-37.626095738973376,-23.632321609025198,24.037682272647515,2.4587043297558966e-05
494,-25.00000202786987,-100.0,440.0,2008.0,12.994420622788724,-29.241713379948635,21360.80294729954,24480.425122398814,20813.794769807137,4803.108351235671,-11958.566453384545,2.3133480209909862,-41.828943589581414,-0.05440608874206138,-48.15732701385343,-37.45888598810273,-23.569998522890085,23.866702772960434,2.4480425122398814e-05
495,-25.000002024886328,-100.0,450.0,2008.0,12.97703826907799,-29.227674608506014,21271.23538423534,24374.43395513481,20727.970955800276,4776.68031451194,-11901.578712997825,2.32134217337871,-41.64842957361114,-0.047909734015738704,-47.91674663993286,-37.29251418414768,-23.50740216140456,23.696828426496502,2.437443395513481e-05
496,-25.000002021911527,-100.0,460.0,2008.0,12.959717694779915,-29.213757173391983,21182.15920773804,24269.06504471758,20642.606777978377,4750.437254792718,-11844.9841470038,2.329254557523237,-41.46869377145222,-0.04140620343150666,-47.67741066714161,-37.12697681349547,-23.444543934337855,23.52805517167249,2.4269065044717582e-05
497,-25.000002018945466,-100.0,470.0,2008.0,12.942458723120353,-29.19995993035256,21093.571142512475,24164.31368539782,20557.69926739429,4724.377670721434,-11788.779086150915,2.3370860494250842,-41.28973564239107,-0.03489591333432568,-47.43931590439686,-36.962270349965394,-23.381435005092975,23.360378861240076,2.416431368539782e-05
498,-25.000002015988088,-100.0,480.0,2008.0,12.925261175453334,-29.186281747617436,21005.467938251768,24060.17521619081,20473.24547703057,4698.500073658641,-11732.959904852642,2.344837514594362,-41.11155456184083,-0.028379272258173188,-47.20245905924912,-36.79839125569864,-23.31808629566393,23.193795266083043,2.4060175216190813e-05
499,-25.000002013039378,-100.0,490.0,2008.0,12.908124871334776,-29.172721505745095,20917.846369435538,23956.645020348555,20389.24248162333,4672.802987594716,-11677.523020558925,2.3525098081909075,-40.93414982378161,-0.021856681064196665,-46.966836741691424,-36.63533598202277,-23.25450849149199,23.028300078900415,2.3956645020348557e-05
500,-25.00000216845413,-105.0,0.0,2008.0,14.247240084206627,-31.661185720361058,26312.824782142146,30913.825655278593,25503.515065020467,6475.759981962575,-16226.51745228307,1.4694632953637887,-47.394722079028014,-0.28567607518257737,-57.284582727983995,-43.12477049887209,-22.680136883610988,32.27904463393407,3.09138256552786e-05
501,-25.0000021650429,-105.0,10.0,2008.0,14.233665092827588,-31.640923310471297,26194.971079222592,30768.656054976218,25390.812922197445,6440.739786024532,-16141.055900656454,1.4792378560996657,-47.19065242562244,-0.28509637658114034,-57.02072418135812,-42.92621711719419,-22.643348427753835,32.10901704682697,3.076865605497622e-05
502,-25.000002161642385,-105.0,20.0,2008.0,14.220094884171735,-31.6208150583454,26077.80354642243,30624.41008968772,25278.760233515615,6405.944025842866,-16056.234164198177,1.488936753146802,-46.98741518854967,-0.2844351018757153,-56.757703385162216,-42.728690623022594,-22.60593514075704,31.93918554545327,3.062441008968772e-05
503,-25.000002158252542,-105.0,30.0,2008.0,14.20653012855955,-31.600859666066537,25961.317392857185,30481.08025453817,25167.352427629732,6371.371324616762,-15972.045977611255,1.4985605827561541,-46.785010362374464,-0.2836936574365024,-56.49553133442952,-42.53218631926547,-22.56791237052473,31.769570757111524,3.0481080254538172e-05
504,-25.000002154873314,-105.0,40.0,2008.0,14.192971480384223,-31.58105584761788,25845.507864827054,30338.659119530377,25056.58497116691,6337.020307173521,-15888.4851505808,1.5081099374675928,-46.58343785804072,-0.2828734268107745,-56.234218572174356,-42.336699508310424,-22.52929519734966,31.600192641687045,3.033865911953038e-05
505,-25.00000215150466,-105.0,50.0,2008.0,14.179419578445204,-31.56140232877348,25730.370245535858,30197.13932866171,24946.453368359005,6302.889600226753,-15805.545566738621,1.5175854060906275,-46.3826975045995,-0.28197577112356836,-55.97377520156994,-42.142225492537854,-22.49009843799346,31.43107050924685,3.0197139328661712e-05
506,-25.000002148146507,-105.0,60.0,2008.0,14.165875046274286,-31.541897846989865,25615.899854811334,30056.513599052978,24836.953160679448,6268.9778326246005,-15723.221182643621,1.526987573686963,-46.18278905092022,-0.2810020294704405,-55.71421089781483,-41.948759574827015,-22.450336649719407,31.26222303717783,3.005651359905298e-05
507,-25.000002144798827,-105.0,70.0,2008.0,14.152338492455035,-31.5225411512987,25502.09204882623,29916.774720088477,24728.079926483762,6235.283635588418,-15641.50602677757,1.5363170215549031,-45.98371216738203,-0.27995351930264084,-55.45553491969414,-41.75629705905263,-22.410024134277634,31.093668286880764,2.991677472008848e-05
508,-25.00000214146158,-105.0,80.0,2008.0,14.13881051093519,-31.503331002199896,25388.942219820758,29777.915552567654,24619.82928065441,6201.805642942129,-15560.39419855595,1.5455743272153908,-45.78546644754643,-0.27883153680469835,-55.19775612084419,-41.564833250573145,-22.36917494184214,30.92542372003107,2.9777915552567655e-05
509,-25.000002138134676,-105.0,90.0,2008.0,14.125291681332508,-31.484266171555944,25276.445795826225,29639.92902786804,24512.196874249472,6168.542491332596,-15479.879867354044,1.5547600643998054,-45.588051409810724,-0.2776373572647671,-54.94088296072919,-41.37436345671031,-22.32780287490077,30.75750621441959,2.963992902786804e-05
510,-25.00000213481809,-105.0,100.0,2008.0,14.111782569234071,-31.4653454424866,25164.598240389652,29502.808147118856,24405.17839415513,6135.4928204412045,-15399.957271547244,1.5638748030392526,-45.391466499041115,-0.27637223543774364,-54.68492351533536,-41.18488298721966,-22.28592149209658,30.589932079382294,2.950280814711886e-05
511,-25.000002131511792,-105.0,110.0,2008.0,14.098283726489155,-31.446567609264697,25053.395052300017,29366.54598038613,24298.769562742335,6102.65527318705,-15320.620717566306,1.5729191092554786,-45.19571108818648,-0.27503740590136705,-54.42988548759248,-40.99638715475238,-22.243544112022242,30.422717070832388,2.9366545980386132e-05
512,-25.000002128215726,-105.0,120.0,2008.0,14.084795691496048,-31.427931477212603,24942.83176531549,29231.135665868107,24192.966137526986,6070.028495921916,-15241.864578966546,1.581893545353192,-45.00078447987233,-0.27363408340544454,-54.175776217528416,-40.808871275308974,-22.200683816966574,30.255876405903177,2.923113566586811e-05
513,-25.00000212492982,-105.0,130.0,2008.0,14.071318989482608,-31.409435862599643,24832.903947891886,29096.570409101256,24087.763910833848,6037.6111386172315,-15163.683295511102,1.5907986698138419,-44.80668590797336,-0.2721634632144274,-53.922602692163125,-40.622330668682785,-22.157353456613375,30.08942477721375,2.9096570409101257e-05
514,-25.000002121654063,-105.0,140.0,2008.0,14.05785413278092,-31.391079592539924,24723.60720291302,28962.843482177297,23983.158709464707,6005.401855043473,-15086.071372268112,1.5996350372907235,-44.61341453916738,-0.27062672144329375,-53.670371555151384,-40.43676065889665,-22.113565651693385,29.9233763667666,2.8962843482177297e-05
515,-25.00000211838838,-105.0,150.0,2008.0,14.044401621096243,-31.372861504891656,24614.937167421576,28829.94822296974,23879.14639436939,5973.399302941966,-15009.023378721346,1.6084031986054403,-44.420969474467135,-0.26902501538712165,-53.419089116177474,-40.25215657462905,-22.069332797588626,29.757744859487055,2.882994822296974e-05
516,-25.00000211513273,-105.0,160.0,2008.0,14.030961941770137,-31.354780448156518,24506.88951235218,28697.878034371326,23775.722860321177,5941.602144189589,-14932.533947894271,1.6171037007455589,-44.2293497507328,-0.2673594838442643,-53.16876136011117,-40.068513749632935,-22.024667067889972,29.59254345641421,2.8697878034371328e-05
517,-25.00000211188707,-105.0,170.0,2008.0,14.017535570038136,-31.33683528138045,24399.459942265345,28566.62638354108,23672.884035595336,5910.009044956415,-14856.597775487298,1.625737086863541,-44.03855434216297,-0.26563124743346206,-52.91939395592946,-39.88582752314489,-21.97958041790796,29.42778488755288,2.8566626383541082e-05
518,-25.000002108651373,-105.0,180.0,2008.0,14.004122969281868,-31.319024874054733,24292.64419508307,28436.186801161362,23570.625881651376,5878.618675856568,-14781.209619027815,1.6343038962767533,-43.848582161765655,-0.2638414089048203,-52.67099226541068,-39.704093240286575,-21.93408458813676,29.263481424394275,2.8436186801161365e-05
519,-25.00000210542558,-105.0,190.0,2008.0,13.990724591275999,-31.30134810601829,24186.438041825797,28306.55288070467,23468.94439281868,5847.429712092549,-14706.364297033164,1.6428046644686811,-43.65943206280805,-0.2619910534449815,-52.42356135160702,-39.52330625245674,-21.888191107672274,29.099644892115897,2.830655288070467e-05
